,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
17,COO,Health Care,USD,"{'total_score': 0.7441538168665525, 'momentum_score': 0.6268608414239482, 'fey_score': 0.9805825242718447, 'trend_score': 0.8446601941747572, 'risk_score': 0.6682530617424963, 'liquidity_score': 0.20873786407766992}",0.01920815293968788,89.1106,233.0,20762.7698,20.7628,1.0
18,COST,Consumer Staples,USD,"{'total_score': 0.512463830192271, 'momentum_score': 0.717371026080335, 'fey_score': 0.23300970873786409, 'trend_score': 0.44660194174757284, 'risk_score': 0.5742750174503458, 'liquidity_score': 0.5533980582524272}",0.01789592054031341,493.1811,39.0,19234.0629,19.2341,1.0
19,CPB,Consumer Staples,USD,"{'total_score': 0.5635313154387969, 'momentum_score': 0.5889586902722254, 'fey_score': 0.6213592233009708, 'trend_score': 0.5436893203883495, 'risk_score': 0.5493051589567867, 'liquidity_score': 0.21844660194174756}",0.01967926524548522,45.3631,-64.0,-2903.2384,2.9032,1.0
20,DGX,,USD,,0.0,127.6852,-122.0,-15577.5944,15.5776,1.0
21,ED,,USD,,0.0,83.4692,-250.0,-20867.3,20.8673,1.0
22,ETR,,USD,,0.0,45.1181,-479.0,-21611.5699,21.6116,1.0
23,FE,,USD,,0.0,33.6045,-626.0,-21036.417,21.0364,1.0
24,GILD,Health Care,USD,"{'total_score': 0.6916285931848467, 'momentum_score': 0.6904625928041118, 'fey_score': 0.8932038834951457, 'trend_score': 0.5242718446601942, 'risk_score': 0.6017196522621994, 'liquidity_score': 0.6310679611650485}",0.017852368010816858,70.3574,-5.0,-351.787,0.3518,1.0
25,GIS,Consumer Staples,USD,"{'total_score': 0.6692770797639442, 'momentum_score': 0.7842661336379211, 'fey_score': 0.4854368932038835, 'trend_score': 0.8155339805825242, 'risk_score': 0.5784948283520528, 'liquidity_score': 0.470873786407767}",0.023372048392985664,74.4025,-38.0,-2827.295,2.8273,1.0
26,HCA,Health Care,USD,"{'total_score': 0.7329073862554731, 'momentum_score': 0.8691699980963259, 'fey_score': 0.6796116504854369, 'trend_score': 0.8640776699029126, 'risk_score': 0.47287264420331243, 'liquidity_score': 0.30097087378640774}",0.018917859247299364,267.9098,1.0,267.9098,0.2679,1.0
27,HOLX,Health Care,USD,"{'total_score': 0.5862940224633543, 'momentum_score': 0.7631163144869598, 'fey_score': 0.42718446601941745, 'trend_score': 0.6310679611650486, 'risk_score': 0.5196078431372549, 'liquidity_score': 0.16504854368932037}",0.015133464340102196,79.06,6.0,474.36,0.4744,1.0
28,HSY,Consumer Staples,USD,"{'total_score': 0.672210165619646, 'momentum_score': 0.883913953931087, 'fey_score': 0.3106796116504854, 'trend_score': 0.883495145631068, 'risk_score': 0.6438543054762358, 'liquidity_score': 0.23786407766990292}",0.023474475663592956,241.035,-8.0,-1928.28,1.9283,1.0
29,HUM,,USD,,0.0,502.3969,-28.0,-14067.1132,14.0671,1.0
30,ISRG,Health Care,USD,"{'total_score': 0.633036360175138, 'momentum_score': 0.8490196078431371, 'fey_score': 0.20388349514563106, 'trend_score': 0.970873786407767, 'risk_score': 0.48029697315819525, 'liquidity_score': 0.37378640776699024}",0.01633998099187056,312.18,11.0,3433.98,3.434,1.0
31,KHC,Consumer Staples,USD,"{'total_score': 0.643345231296402, 'momentum_score': 0.5600704359413667, 'fey_score': 0.8252427184466019, 'trend_score': 0.5728155339805825, 'risk_score': 0.622913890475284, 'liquidity_score': 0.6601941747572816}",0.022466473653272874,32.9602,110.0,3625.622,3.6256,1.0
32,KMB,Consumer Staples,USD,"{'total_score': 0.6325713877784123, 'momentum_score': 0.7468779744907671, 'fey_score': 0.4563106796116505, 'trend_score': 0.7475728155339806, 'risk_score': 0.6071133955200203, 'liquidity_score': 0.33009708737864074}",0.022090236666090043,121.1676,16.0,1938.6816,1.9387,1.0
33,KO,Consumer Staples,USD,"{'total_score': 0.5635755758614125, 'momentum_score': 0.6062726061298305, 'fey_score': 0.39805825242718446, 'trend_score': 0.5533980582524272, 'risk_score': 0.6596865283330161, 'liquidity_score': 0.8446601941747574}",0.01968081087848319,55.9277,14.0,782.9878,0.783,1.0
34,KR,Consumer Staples,USD,"{'total_score': 0.6319760137064534, 'momentum_score': 0.45177993527508087, 'fey_score': 0.9029126213592233, 'trend_score': 0.6116504854368932, 'risk_score': 0.6396027666730122, 'liquidity_score': 0.5970873786407767}",0.022069445409310922,43.2108,11.0,475.3188,0.4753,1.0
35,LLY,Health Care,USD,"{'total_score': 0.654203788311441, 'momentum_score': 0.8637826004188083, 'fey_score': 0.21359223300970873, 'trend_score': 1.0, 'risk_score': 0.4235357573450092, 'liquidity_score': 0.6990291262135921}",0.01688635620055255,433.7484,-1.0,-433.7484,0.4337,1.0
36,LW,Consumer Staples,USD,"{'total_score': 0.7270388349514564, 'momentum_score': 0.962135922330097, 'fey_score': 0.32038834951456313, 'trend_score': 0.9805825242718447, 'risk_score': 0.7055016181229773, 'liquidity_score': 0.16504854368932037}",0.02538916593417275,106.8462,-51.0,-5449.1562,5.4492,1.0
37,MCK,Health Care,USD,"{'total_score': 0.6705972777460498, 'momentum_score': 0.678250523510375, 'fey_score': 0.7475728155339806, 'trend_score': 0.8252427184466019, 'risk_score': 0.43013516086046066, 'liquidity_score': 0.3349514563106796}",0.017309506153073174,385.2882,3.0,1155.8646,1.1559,1.0
38,MDLZ,Consumer Staples,USD,"{'total_score': 0.7175770988006853, 'momentum_score': 0.8729202360555872, 'fey_score': 0.4077669902912621, 'trend_score': 0.9223300970873787, 'risk_score': 0.6143473570658037, 'liquidity_score': 0.6699029126213591}",0.025058749486510327,68.3029,7.0,478.1203,0.4781,1.0
39,MDT,Health Care,USD,"{'total_score': 0.5051108890158005, 'momentum_score': 0.3175994669712545, 'fey_score': 0.6699029126213593, 'trend_score': 0.5631067961165048, 'risk_score': 0.5227806332889142, 'liquidity_score': 0.7087378640776699}",0.013037959340947773,75.9824,185.0,14056.744,14.0567,1.0
40,MKS.L,Consumer Staples,GBp,"{'total_score': 0.5206324957167333, 'momentum_score': 0.6233485627260613, 'fey_score': 0.0970873786407767, 'trend_score': 0.912621359223301, 'risk_score': 0.3626816422361825, 'liquidity_score': 0.8252427184466019}",0.01818118123684164,186.0064,-3435.0,-8003.6576,8.0037,79.83
41,MNST,Consumer Staples,USD,"{'total_score': 0.6803926327812677, 'momentum_score': 0.9003712164477441, 'fey_score': 0.22330097087378642, 'trend_score': 0.941747572815534, 'risk_score': 0.608223872073101, 'liquidity_score': 0.5970873786407767}",0.023760218331701194,59.48,-4.0,-237.92,0.2379,1.0
42,MO,Consumer Staples,USD,"{'total_score': 0.5747672758423757, 'momentum_score': 0.3180373120121835, 'fey_score': 0.970873786407767, 'trend_score': 0.5145631067961165, 'risk_score': 0.5767497937686401, 'liquidity_score': 0.6262135922330097}",0.020071639970743613,35.8544,-30.0,-1075.632,1.0756,1.0
43,MRK,Health Care,USD,"{'total_score': 0.7534903864458403, 'momentum_score': 0.7624405101846563, 'fey_score': 0.7864077669902912, 'trend_score': 0.8543689320388349, 'risk_score': 0.5387397677517609, 'liquidity_score': 0.7669902912621359}",0.019449149158945547,102.6423,9.0,923.7807,0.9238,1.0
44,NG.L,Utilities,GBp,"{'total_score': 0.4979411764705882, 'momentum_score': 0.5986293546544831, 'fey_score': 0.0970873786407767, 'trend_score': 0.6893203883495146, 'risk_score': 0.5279840091376357, 'liquidity_score': 0.941747572815534}",0.017388770100173638,1053.7374,1427.0,18836.0675,18.8361,79.83
45,PEG,,USD,,0.0,55.2659,-371.0,-20503.6489,20.5036,1.0
46,PEP,Consumer Staples,USD,"{'total_score': 0.6642428136303065, 'momentum_score': 0.841719017704169, 'fey_score': 0.34951456310679613, 'trend_score': 0.7378640776699029, 'risk_score': 0.6535947712418301, 'liquidity_score': 0.7330097087378641}",0.023196245104249034,167.5122,3.0,502.5366,0.5025,1.0
47,PG,Consumer Staples,USD,"{'total_score': 0.6359218541785646, 'momentum_score': 0.7859984770607271, 'fey_score': 0.33980582524271846, 'trend_score': 0.6504854368932039, 'risk_score': 0.7145440700552066, 'liquidity_score': 0.7718446601941747}",0.022207239422065272,136.5712,29.0,3960.5648,3.9606,1.0
48,PM,Consumer Staples,USD,"{'total_score': 0.5003707405292214, 'momentum_score': 0.32673710260803346, 'fey_score': 0.8058252427184466, 'trend_score': 0.33980582524271846, 'risk_score': 0.5718002411320515, 'liquidity_score': 0.616504854368932}",0.017473613717965332,80.3104,-69.0,-5541.4176,5.5414,1.0
49,PPL,,USD,,0.0,23.9503,-840.0,-20118.252,20.1183,1.0
50,SBRY.L,Consumer Staples,GBp,"{'total_score': 0.5467142585189415, 'momentum_score': 0.6081096516276412, 'fey_score': 0.0970873786407767, 'trend_score': 0.9029126213592233, 'risk_score': 0.5672631512151787, 'liquidity_score': 0.8786407766990292}",0.01909199118509594,278.011,-847.0,-2949.7096,2.9497,79.83
51,SJM,Consumer Staples,USD,"{'total_score': 0.631065105653912, 'momentum_score': 0.7054254711593375, 'fey_score': 0.6601941747572816, 'trend_score': 0.6019417475728155, 'risk_score': 0.6274509803921569, 'liquidity_score': 0.09223300970873786}",0.02203763528503016,134.3348,177.0,23777.2596,23.7773,1.0
52,SO,Utilities,USD,"{'total_score': 0.5740438796877975, 'momentum_score': 0.5809347039786787, 'fey_score': 0.5631067961165048, 'trend_score': 0.6699029126213593, 'risk_score': 0.4536455358842566, 'liquidity_score': 0.558252427184466}",0.020046378012067146,63.0171,1.0,63.0171,0.063,1.0
53,SRE,Utilities,USD,"{'total_score': 0.5322082619455549, 'momentum_score': 0.42097848848277175, 'fey_score': 0.9611650485436893, 'trend_score': 0.3592233009708738, 'risk_score': 0.35703407576622886, 'liquidity_score': 0.38349514563106796}",0.018585422434794115,65.7245,-11.0,-722.9695,0.723,1.0
54,SYK,Health Care,USD,"{'total_score': 0.6429340376927469, 'momentum_score': 0.8683514182371979, 'fey_score': 0.2912621359223301, 'trend_score': 0.7961165048543689, 'risk_score': 0.6063519258836221, 'liquidity_score': 0.3203883495145631}",0.01659546057041586,270.3214,4.0,1081.2856,1.0813,1.0
55,TAP,Consumer Staples,USD,"{'total_score': 0.6714648772130211, 'momentum_score': 0.652636588616029, 'fey_score': 0.7378640776699029, 'trend_score': 0.9514563106796117, 'risk_score': 0.36461704422869473, 'liquidity_score': 0.27184466019417475}",0.02344844919827233,58.3173,-10.0,-583.173,0.5832,1.0
56,TSCO.L,Consumer Staples,GBp,"{'total_score': 0.5278840662478583, 'momentum_score': 0.6405863316200266, 'fey_score': 0.0970873786407767, 'trend_score': 0.7281553398058253, 'risk_score': 0.5763056031474078, 'liquidity_score': 0.9466019417475728}",0.018434415752863587,262.1684,6080.0,19967.2288,19.9672,79.83
57,ULVR.L,Consumer Staples,GBp,"{'total_score': 0.5329069103369503, 'momentum_score': 0.6987626118408528, 'fey_score': 0.0970873786407767, 'trend_score': 0.5825242718446602, 'risk_score': 0.7183831461387143, 'liquidity_score': 0.7961165048543689}",0.01860982016856849,4334.0225,-48.0,-2605.9511,2.606,79.83
58,VRTX,Health Care,USD,"{'total_score': 0.655003807348182, 'momentum_score': 0.8731391585760517, 'fey_score': 0.3592233009708738, 'trend_score': 0.8737864077669902, 'risk_score': 0.4361634621486135, 'liquidity_score': 0.38834951456310685}",0.01690700635064798,333.78,7.0,2336.46,2.3365,1.0
59,WMT,Consumer Staples,USD,"{'total_score': 0.8305520654863887, 'momentum_score': 0.8427374833428517, 'fey_score': 0.9514563106796117, 'trend_score': 0.6796116504854369, 'risk_score': 0.7858366647629925, 'liquidity_score': 0.8786407766990292}",0.02900398602367891,48.1046,89.0,4281.3094,4.2813,1.0
60,ZBH,Health Care,USD,"{'total_score': 0.6811655244622121, 'momentum_score': 0.8005425471159336, 'fey_score': 0.5728155339805825, 'trend_score': 0.7184466019417476, 'risk_score': 0.671552763500222, 'liquidity_score': 0.2669902912621359}",0.017582294512989365,126.3606,28.0,3538.0968,3.5381,1.0
61,ZTS,Health Care,USD,"{'total_score': 0.5295754806777079, 'momentum_score': 0.5856843708357129, 'fey_score': 0.2621359223300971, 'trend_score': 0.6990291262135923, 'risk_score': 0.6363982486198364, 'liquidity_score': 0.47572815533980584}",0.013669441176554888,165.7616,89.0,14752.7824,14.7528,1.0
