,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,A,Health Care,USD,"{'total_score': 0.6910436893203883, 'momentum_score': 0.957766990291262, 'fey_score': 0.22330097087378642, 'trend_score': 0.9320388349514563, 'risk_score': 0.6084142394822006, 'liquidity_score': 0.44660194174757284}",0.012755424337050358,148.7807,-7.0,-1041.4649,1.0415,1.0
1,ABBV,Health Care,USD,"{'total_score': 0.8177912621359222, 'momentum_score': 0.7859223300970872, 'fey_score': 0.970873786407767, 'trend_score': 0.8155339805825242, 'risk_score': 0.6504854368932039, 'liquidity_score': 0.7864077669902912}",0.015094956699386666,97.4483,-4.0,-389.7932,0.3898,1.0
2,ADM,Consumer Staples,USD,"{'total_score': 0.6074999999999999, 'momentum_score': 0.6733009708737864, 'fey_score': 0.8058252427184466, 'trend_score': 0.47572815533980584, 'risk_score': 0.3851132686084142, 'liquidity_score': 0.34951456310679613}",0.026190981606831067,52.2716,-24.0,-1254.5184,1.2545,1.0
3,AEE,,USD,,0.0,74.4586,-309.0,-23007.7074,23.0077,1.0
4,AES,Utilities,USD,"{'total_score': 0.6174271844660194, 'momentum_score': 0.7592233009708738, 'fey_score': 0.7961165048543689, 'trend_score': 0.3592233009708738, 'risk_score': 0.38187702265372164, 'liquidity_score': 0.470873786407767}",0.02661896959984693,20.0259,145.0,2903.7555,2.9038,1.0
5,BMY,Health Care,USD,"{'total_score': 0.6782766990291262, 'momentum_score': 0.5461165048543689, 'fey_score': 0.9611650485436893, 'trend_score': 0.6310679611650486, 'risk_score': 0.5275080906148867, 'liquidity_score': 0.8300970873786409}",0.01251976864524858,57.1124,-12.0,-685.3488,0.6853,1.0
6,BSX,,USD,,0.0,45.54,-255.0,-11612.7,11.6127,1.0
7,CAH,Health Care,USD,"{'total_score': 0.5492475728155339, 'momentum_score': 0.4160194174757281, 'fey_score': 0.912621359223301, 'trend_score': 0.5436893203883495, 'risk_score': 0.3592233009708738, 'liquidity_score': 0.25728155339805825}",0.010138122908331725,53.5927,194.0,10396.9838,10.397,1.0
8,CI,Health Care,USD,"{'total_score': 0.6329854368932039, 'momentum_score': 0.653883495145631, 'fey_score': 0.8932038834951457, 'trend_score': 0.3883495145631068, 'risk_score': 0.5275080906148867, 'liquidity_score': 0.48058252427184467}",0.011683773358362416,214.6199,-4.0,-858.4796,0.8585,1.0
9,CNC,Health Care,USD,"{'total_score': 0.5389563106796117, 'momentum_score': 0.3956310679611651, 'fey_score': 0.7475728155339806, 'trend_score': 0.6990291262135923, 'risk_score': 0.3074433656957929, 'liquidity_score': 0.5533980582524272}",0.009948164708096072,69.33,-15.0,-1039.95,1.04,1.0
