,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,A,Health Care,USD,"{'total_score': 0.6754411764705882, 'momentum_score': 0.9088235294117646, 'fey_score': 0.22549019607843138, 'trend_score': 0.9705882352941176, 'risk_score': 0.5882352941176471, 'liquidity_score': 0.37254901960784315}",0.013781434720133894,143.9071,-9.0,-1295.1639,1.2952,1.0
1,ABBV,Health Care,USD,"{'total_score': 0.7634313725490195, 'momentum_score': 0.6539215686274509, 'fey_score': 0.9803921568627451, 'trend_score': 0.7745098039215687, 'risk_score': 0.6535947712418301, 'liquidity_score': 0.7303921568627452}",0.015576751892834403,95.4785,-36.0,-3437.226,3.4372,1.0
2,ADM,Consumer Staples,USD,"{'total_score': 0.724313725490196, 'momentum_score': 0.7578431372549019, 'fey_score': 0.7647058823529411, 'trend_score': 0.9117647058823529, 'risk_score': 0.45098039215686275, 'liquidity_score': 0.3578431372549019}",0.028510235977386302,53.006,63.0,3339.378,3.3394,1.0
3,AEE,Utilities,USD,"{'total_score': 0.5511764705882353, 'momentum_score': 0.634313725490196, 'fey_score': 0.5098039215686274, 'trend_score': 0.5392156862745098, 'risk_score': 0.5718954248366013, 'liquidity_score': 0.16176470588235295}",0.021695255368823198,70.1881,45.0,3158.4645,3.1585,1.0
4,AES,Utilities,USD,"{'total_score': 0.6740196078431373, 'momentum_score': 0.7303921568627451, 'fey_score': 0.7352941176470589, 'trend_score': 0.7254901960784313, 'risk_score': 0.477124183006536, 'liquidity_score': 0.35784313725490197}",0.026530572867424315,21.7649,50.0,1088.245,1.0882,1.0
5,BMY,Health Care,USD,"{'total_score': 0.6419117647058823, 'momentum_score': 0.49999999999999994, 'fey_score': 0.9607843137254902, 'trend_score': 0.5882352941176471, 'risk_score': 0.4542483660130719, 'liquidity_score': 0.8186274509803921}",0.013097313858781722,55.1678,-38.0,-2096.3764,2.0964,1.0
6,BSX,Health Care,USD,"{'total_score': 0.5499509803921568, 'momentum_score': 0.634313725490196, 'fey_score': 0.3137254901960784, 'trend_score': 0.7647058823529411, 'risk_score': 0.43137254901960786, 'liquidity_score': 0.6372549019607843}",0.011220982373552665,43.92,255.0,11199.6,11.1996,1.0
7,CI,Health Care,USD,"{'total_score': 0.6348039215686274, 'momentum_score': 0.5588235294117646, 'fey_score': 0.8725490196078431, 'trend_score': 0.6176470588235294, 'risk_score': 0.48692810457516345, 'liquidity_score': 0.4901960784313726}",0.012952288237588643,218.3534,-10.0,-2183.534,2.1835,1.0
8,CNC,Health Care,USD,"{'total_score': 0.5883578431372548, 'momentum_score': 0.4877450980392156, 'fey_score': 0.7450980392156863, 'trend_score': 0.7941176470588235, 'risk_score': 0.2843137254901961, 'liquidity_score': 0.5980392156862746}",0.012004620816344222,73.88,-9.0,-664.92,0.6649,1.0
9,CNP,Utilities,USD,"{'total_score': 0.7130392156862744, 'momentum_score': 0.7676470588235293, 'fey_score': 0.6078431372549019, 'trend_score': 0.8333333333333334, 'risk_score': 0.676470588235294, 'liquidity_score': 0.4852941176470588}",0.028066451849422108,22.0762,162.0,3576.3444,3.5763,1.0
10,COO,Health Care,USD,"{'total_score': 0.7042401960784314, 'momentum_score': 0.7544117647058823, 'fey_score': 0.9411764705882353, 'trend_score': 0.46078431372549017, 'risk_score': 0.7091503267973857, 'liquidity_score': 0.12745098039215685}",0.014369038530140328,101.8958,-23.0,-2343.6034,2.3436,1.0
11,COST,Consumer Staples,USD,"{'total_score': 0.6124509803921568, 'momentum_score': 0.8254901960784313, 'fey_score': 0.21568627450980393, 'trend_score': 0.7450980392156863, 'risk_score': 0.6372549019607843, 'liquidity_score': 0.5}",0.024107125629498138,378.5056,11.0,4163.5616,4.1636,1.0
12,CTEC.L,Health Care,GBp,"{'total_score': 0.5405882352941175, 'momentum_score': 0.6068627450980391, 'fey_score': 0.09313725490196079, 'trend_score': 0.9411764705882353, 'risk_score': 0.545751633986928, 'liquidity_score': 0.696078431372549}",0.011029948624256951,243.7479,3291.0,11038.59,11.0386,72.67
13,CVS,Health Care,USD,"{'total_score': 0.7438235294117647, 'momentum_score': 0.6833333333333333, 'fey_score': 0.9019607843137255, 'trend_score': 0.9019607843137255, 'risk_score': 0.43137254901960786, 'liquidity_score': 0.6813725490196079}",0.015176681213681088,70.4547,-10.0,-704.547,0.7045,1.0
14,DGE.L,Consumer Staples,GBp,"{'total_score': 0.5818137254901959, 'momentum_score': 0.6784313725490195, 'fey_score': 0.09313725490196079, 'trend_score': 0.8627450980392157, 'risk_score': 0.7549019607843137, 'liquidity_score': 0.7058823529411764}",0.022901190499160663,3475.1003,86.0,4112.5447,4.1125,72.67
15,DHR,Health Care,USD,"{'total_score': 0.5256862745098039, 'momentum_score': 0.6441176470588235, 'fey_score': 0.23529411764705882, 'trend_score': 0.8431372549019608, 'risk_score': 0.2679738562091503, 'liquidity_score': 0.6519607843137255}",0.010725894908100433,237.5673,-18.0,-4276.2114,4.2762,1.0
16,DTE,Utilities,USD,"{'total_score': 0.6477205882352941, 'momentum_score': 0.7063725490196078, 'fey_score': 0.7156862745098039, 'trend_score': 0.5588235294117647, 'risk_score': 0.6732026143790849, 'liquidity_score': 0.17647058823529413}",0.025495398151542628,95.6327,-2.0,-191.2654,0.1913,1.0
17,DUK,Utilities,USD,"{'total_score': 0.6650490196078431, 'momentum_score': 0.726470588235294, 'fey_score': 0.5882352941176471, 'trend_score': 0.7058823529411765, 'risk_score': 0.6601307189542484, 'liquidity_score': 0.47058823529411764}",0.026177475061261505,82.7427,29.0,2399.5383,2.3995,1.0
18,ED,,USD,,0.0,61.3691,-299.0,-18349.3609,18.3494,1.0
19,EL,Consumer Staples,USD,"{'total_score': 0.5965196078431373, 'momentum_score': 0.8401960784313725, 'fey_score': 0.19607843137254902, 'trend_score': 0.8921568627450981, 'risk_score': 0.38888888888888884, 'liquidity_score': 0.3333333333333333}",0.023480039361722653,295.6888,5.0,1478.444,1.4784,1.0
20,ETR,Utilities,USD,"{'total_score': 0.5970098039215685, 'momentum_score': 0.5313725490196077, 'fey_score': 0.9705882352941176, 'trend_score': 0.39215686274509803, 'risk_score': 0.5392156862745098, 'liquidity_score': 0.18137254901960786}",0.023499334323808047,42.849,52.0,2228.148,2.2281,1.0
21,EW,Health Care,USD,"{'total_score': 0.5722303921568628, 'momentum_score': 0.7553921568627451, 'fey_score': 0.18627450980392157, 'trend_score': 0.9509803921568627, 'risk_score': 0.3300653594771242, 'liquidity_score': 0.43137254901960786}",0.011675562682740621,106.59,109.0,11618.31,11.6183,1.0
22,EXC,Utilities,USD,"{'total_score': 0.6700490196078431, 'momentum_score': 0.546078431372549, 'fey_score': 0.8921568627450981, 'trend_score': 0.6568627450980392, 'risk_score': 0.6372549019607843, 'liquidity_score': 0.5784313725490197}",0.02637428367453258,27.2392,60.0,1634.352,1.6344,1.0
23,FE,Utilities,USD,"{'total_score': 0.6117892156862744, 'momentum_score': 0.4328431372549019, 'fey_score': 0.7941176470588235, 'trend_score': 0.7843137254901961, 'risk_score': 0.6143790849673202, 'liquidity_score': 0.2549019607843137}",0.024081077430682843,30.8813,129.0,3983.6877,3.9837,1.0
24,HCA,Health Care,USD,"{'total_score': 0.8145343137254901, 'momentum_score': 0.9749999999999999, 'fey_score': 0.696078431372549, 'trend_score': 0.9607843137254902, 'risk_score': 0.6111111111111112, 'liquidity_score': 0.3088235294117647}",0.016619436100377735,206.4389,-11.0,-2270.8279,2.2708,1.0
25,HSY,Consumer Staples,USD,"{'total_score': 0.6492401960784313, 'momentum_score': 0.8024509803921568, 'fey_score': 0.3333333333333333, 'trend_score': 0.8137254901960784, 'risk_score': 0.7777777777777778, 'liquidity_score': 0.11274509803921567}",0.025555212534007363,155.0174,17.0,2635.2958,2.6353,1.0
26,IQV,Health Care,USD,"{'total_score': 0.6969852941176469, 'momentum_score': 0.9612745098039215, 'fey_score': 0.27450980392156865, 'trend_score': 0.9803921568627451, 'risk_score': 0.5359477124183006, 'liquidity_score': 0.3088235294117647}",0.014221012378853598,249.15,-8.0,-1993.2,1.9932,1.0
27,ISRG,Health Care,USD,"{'total_score': 0.5834803921568626, 'momentum_score': 0.6754901960784312, 'fey_score': 0.4019607843137255, 'trend_score': 0.9313725490196079, 'risk_score': 0.27450980392156865, 'liquidity_score': 0.3823529411764706}",0.011905103234904835,312.72,-11.0,-3439.92,3.4399,1.0
28,JNJ,Health Care,USD,"{'total_score': 0.6334068627450979, 'momentum_score': 0.6857843137254901, 'fey_score': 0.6568627450980392, 'trend_score': 0.47058823529411764, 'risk_score': 0.630718954248366, 'liquidity_score': 0.8088235294117647}",0.01292378320169897,147.6548,-11.0,-1624.2028,1.6242,1.0
29,KHC,Consumer Staples,USD,"{'total_score': 0.6894607843137255, 'momentum_score': 0.696078431372549, 'fey_score': 0.7549019607843137, 'trend_score': 0.8725490196078431, 'risk_score': 0.38235294117647056, 'liquidity_score': 0.5049019607843137}",0.0271383641731144,32.0915,66.0,2118.039,2.118,1.0
30,KO,Consumer Staples,USD,"{'total_score': 0.6121078431372549, 'momentum_score': 0.7166666666666667, 'fey_score': 0.3627450980392157, 'trend_score': 0.5980392156862745, 'risk_score': 0.7254901960784313, 'liquidity_score': 0.8431372549019608}",0.024093619156038356,47.0324,70.0,3292.268,3.2923,1.0
31,KR,Consumer Staples,USD,"{'total_score': 0.577892156862745, 'momentum_score': 0.3696078431372549, 'fey_score': 0.8137254901960784, 'trend_score': 0.803921568627451, 'risk_score': 0.3202614379084967, 'liquidity_score': 0.7254901960784313}",0.02274683080247747,34.6742,96.0,3328.7232,3.3287,1.0
32,LLY,Health Care,USD,"{'total_score': 0.5547549019607843, 'momentum_score': 0.6137254901960784, 'fey_score': 0.24509803921568626, 'trend_score': 0.9901960784313726, 'risk_score': 0.28104575163398693, 'liquidity_score': 0.7696078431372548}",0.011318999689945226,223.5624,50.0,11178.12,11.1781,1.0
33,LNT,,USD,,0.0,48.325,-375.0,-18121.875,18.1219,1.0
34,MCK,Health Care,USD,"{'total_score': 0.5991666666666666, 'momentum_score': 0.47941176470588237, 'fey_score': 0.8823529411764706, 'trend_score': 0.6372549019607843, 'risk_score': 0.45098039215686275, 'liquidity_score': 0.3137254901960784}",0.01222515977822749,187.6467,-10.0,-1876.467,1.8765,1.0
35,MDLZ,Consumer Staples,USD,"{'total_score': 0.7106372549019607, 'momentum_score': 0.8735294117647058, 'fey_score': 0.4803921568627451, 'trend_score': 0.7352941176470589, 'risk_score': 0.6862745098039217, 'liquidity_score': 0.696078431372549}",0.027971906535203653,55.2895,89.0,4920.7655,4.9208,1.0
36,MDT,Health Care,USD,"{'total_score': 0.7275735294117647, 'momentum_score': 0.8995098039215685, 'fey_score': 0.5196078431372549, 'trend_score': 0.6274509803921569, 'risk_score': 0.823529411764706, 'liquidity_score': 0.6764705882352942}",0.014845122638332776,109.4186,-29.0,-3173.1394,3.1731,1.0
37,MNST,Consumer Staples,USD,"{'total_score': 0.5452205882352942, 'momentum_score': 0.5906862745098039, 'fey_score': 0.5686274509803921, 'trend_score': 0.5196078431372549, 'risk_score': 0.4542483660130719, 'liquidity_score': 0.4852941176470588}",0.021460821579485596,45.43,63.0,2862.09,2.8621,1.0
38,MO,Consumer Staples,USD,"{'total_score': 0.6719117647058823, 'momentum_score': 0.5598039215686273, 'fey_score': 0.9509803921568627, 'trend_score': 0.7156862745098039, 'risk_score': 0.3986928104575163, 'liquidity_score': 0.7058823529411764}",0.026447604530457094,32.7785,78.0,2556.723,2.5567,1.0
39,PEG,Utilities,USD,"{'total_score': 0.6183578431372548, 'momentum_score': 0.7828431372549018, 'fey_score': 0.5980392156862745, 'trend_score': 0.45098039215686275, 'risk_score': 0.6274509803921569, 'liquidity_score': 0.2107843137254902}",0.0243396299226272,51.3117,23.0,1180.1691,1.1802,1.0
40,PEP,Consumer Staples,USD,"{'total_score': 0.5597058823529412, 'momentum_score': 0.6411764705882352, 'fey_score': 0.39215686274509803, 'trend_score': 0.5294117647058824, 'risk_score': 0.6339869281045751, 'liquidity_score': 0.7254901960784315}",0.02203098770910915,128.4412,171.0,21963.4452,21.9634,1.0
41,PFE,Health Care,USD,"{'total_score': 0.7544362745098039, 'momentum_score': 0.7759803921568627, 'fey_score': 0.8627450980392157, 'trend_score': 0.6666666666666666, 'risk_score': 0.6045751633986928, 'liquidity_score': 0.8627450980392157}",0.01539321946877282,31.2561,-53.0,-1656.5733,1.6566,1.0
42,PM,Consumer Staples,USD,"{'total_score': 0.8627941176470587, 'momentum_score': 0.9637254901960783, 'fey_score': 0.7843137254901961, 'trend_score': 0.9215686274509803, 'risk_score': 0.7254901960784313, 'liquidity_score': 0.7254901960784315}",0.03396106276651166,80.0587,34.0,2721.9958,2.722,1.0
43,PPL,Utilities,USD,"{'total_score': 0.5761764705882353, 'momentum_score': 0.47745098039215683, 'fey_score': 0.803921568627451, 'trend_score': 0.3333333333333333, 'risk_score': 0.7973856209150326, 'liquidity_score': 0.4362745098039216}",0.022679298435178574,23.8159,953.0,22696.5527,22.6966,1.0
44,SBRY.L,Consumer Staples,GBp,"{'total_score': 0.5331372549019607, 'momentum_score': 0.6352941176470589, 'fey_score': 0.09313725490196079, 'trend_score': 0.8529411764705882, 'risk_score': 0.48366013071895425, 'liquidity_score': 0.8872549019607843}",0.020985200764080496,271.3235,5626.0,21005.4494,21.0054,72.67
45,SJM,,USD,,0.0,110.4333,-204.0,-22528.3932,22.5284,1.0
46,SO,Utilities,USD,"{'total_score': 0.6204656862745098, 'momentum_score': 0.678921568627451, 'fey_score': 0.6372549019607843, 'trend_score': 0.4019607843137255, 'risk_score': 0.7712418300653594, 'liquidity_score': 0.5490196078431373}",0.02442259825959442,51.5808,33.0,1702.1664,1.7022,1.0
