,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,A,Health Care,USD,"{'total_score': 0.5545959595959596, 'momentum_score': 0.7909090909090909, 'fey_score': 0.29292929292929293, 'trend_score': 0.7171717171717171, 'risk_score': 0.28619528619528617, 'liquidity_score': 0.36363636363636365}",0.012105055255978029,146.1873,-11.0,-1608.0603,1.6081,1.0
1,ABBV,Health Care,USD,"{'total_score': 0.7074747474747475, 'momentum_score': 0.6757575757575758, 'fey_score': 0.9292929292929293, 'trend_score': 0.7070707070707071, 'risk_score': 0.41414141414141414, 'liquidity_score': 0.702020202020202}",0.015441910028753319,99.1557,-4.0,-396.6228,0.3966,1.0
2,ABT,Health Care,USD,"{'total_score': 0.5768181818181818, 'momentum_score': 0.7252525252525253, 'fey_score': 0.3333333333333333, 'trend_score': 0.6767676767676768, 'risk_score': 0.4511784511784512, 'liquidity_score': 0.7323232323232323}",0.012590095262592207,117.7671,2.0,235.5342,0.2355,1.0
3,ADM,Consumer Staples,USD,"{'total_score': 0.6982070707070708, 'momentum_score': 0.8166666666666667, 'fey_score': 0.7474747474747475, 'trend_score': 0.7878787878787878, 'risk_score': 0.3333333333333333, 'liquidity_score': 0.35858585858585856}",0.02937530260463861,55.1823,15.0,827.7345,0.8277,1.0
4,AES,Utilities,USD,"{'total_score': 0.5848989898989899, 'momentum_score': 0.6393939393939394, 'fey_score': 0.7575757575757576, 'trend_score': 0.47474747474747475, 'risk_score': 0.37373737373737376, 'liquidity_score': 0.41414141414141414}",0.02460815070811383,20.2817,198.0,4015.7766,4.0158,1.0
5,CI,,USD,,0.0,182.2801,-68.0,-12395.0468,12.395,1.0
6,CNA.L,Utilities,GBp,"{'total_score': 0.6572727272727272, 'momentum_score': 0.8707070707070707, 'fey_score': 0.09595959595959595, 'trend_score': 0.9595959595959596, 'risk_score': 0.6060606060606061, 'liquidity_score': 0.9141414141414141}",0.027653093283429183,64.9229,95.0,81.908,0.0819,75.3
7,CNC,Health Care,USD,"{'total_score': 0.5553030303030303, 'momentum_score': 0.41919191919191917, 'fey_score': 0.7070707070707071, 'trend_score': 0.8383838383838383, 'risk_score': 0.23569023569023573, 'liquidity_score': 0.5757575757575757}",0.012120488347097568,71.42,170.0,12141.4,12.1414,1.0
8,CNP,,USD,,0.0,23.5258,-968.0,-22772.9744,22.773,1.0
9,COO,Health Care,USD,"{'total_score': 0.6316161616161616, 'momentum_score': 0.6747474747474748, 'fey_score': 0.9595959595959596, 'trend_score': 0.43434343434343436, 'risk_score': 0.4276094276094276, 'liquidity_score': 0.09090909090909091}",0.013786159824356726,94.4557,9.0,850.1013,0.8501,1.0
10,COST,Consumer Staples,USD,"{'total_score': 0.6842424242424243, 'momentum_score': 0.897979797979798, 'fey_score': 0.23232323232323232, 'trend_score': 0.98989898989899, 'risk_score': 0.5690235690235691, 'liquidity_score': 0.5707070707070707}",0.02878777530381886,500.3351,-1.0,-500.3351,0.5003,1.0
11,CVS,Health Care,USD,"{'total_score': 0.7638383838383839, 'momentum_score': 0.7191919191919193, 'fey_score': 0.898989898989899, 'trend_score': 0.9090909090909091, 'risk_score': 0.4646464646464647, 'liquidity_score': 0.7171717171717171}",0.01667214786371111,77.8318,-30.0,-2334.954,2.335,1.0
12,DGE.L,Consumer Staples,GBp,"{'total_score': 0.6646212121212121, 'momentum_score': 0.9479797979797979, 'fey_score': 0.09595959595959595, 'trend_score': 0.8585858585858586, 'risk_score': 0.6599326599326599, 'liquidity_score': 0.7626262626262627}",0.027962262260894908,3836.5781,27.0,1375.6655,1.3757,75.3
