,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
20,DGX,Health Care,USD,"{'total_score': 0.5554240434037692, 'momentum_score': 0.4715495907100704, 'fey_score': 0.5825242718446602, 'trend_score': 0.8252427184466019, 'risk_score': 0.4892759692873913, 'liquidity_score': 0.1262135922330097}",0.011581018232382338,140.3885,93.0,13056.1305,13.0561,1.0
21,DTE,,USD,,0.0,102.0455,-204.0,-20817.282,20.8173,1.0
22,DUK,Utilities,USD,"{'total_score': 0.4972049305158957, 'momentum_score': 0.5401770416904625, 'fey_score': 0.6796116504854369, 'trend_score': 0.24271844660194175, 'risk_score': 0.42483660130718953, 'liquidity_score': 0.5194174757281553}",0.018614995990048268,87.6382,240.0,21033.168,21.0332,1.0
23,ED,Utilities,USD,"{'total_score': 0.5604649723967258, 'momentum_score': 0.6324671616219304, 'fey_score': 0.5339805825242718, 'trend_score': 0.6019417475728155, 'risk_score': 0.4807411637794276, 'liquidity_score': 0.2621359223300971}",0.020983406586298964,87.0591,-11.0,-957.6501,0.9577,1.0
24,ETR,Utilities,USD,"{'total_score': 0.6115448315248428, 'momentum_score': 0.5432514753474205, 'fey_score': 0.970873786407767, 'trend_score': 0.5048543689320388, 'risk_score': 0.419411130147852, 'liquidity_score': 0.2961165048543689}",0.022895799876235835,51.5347,23.0,1185.2981,1.1853,1.0
25,EXC,,USD,,0.0,36.7454,-578.0,-21238.8412,21.2388,1.0
26,FE,Utilities,USD,"{'total_score': 0.5139134780125643, 'momentum_score': 0.4814867694650675, 'fey_score': 0.7184466019417476, 'trend_score': 0.39805825242718446, 'risk_score': 0.4870867440827464, 'liquidity_score': 0.2621359223300971}",0.019240552024513365,36.2772,-97.0,-3518.8884,3.5189,1.0
27,GILD,Health Care,USD,"{'total_score': 0.8000794783932991, 'momentum_score': 0.8009803921568628, 'fey_score': 0.8932038834951457, 'trend_score': 1.0, 'risk_score': 0.38723903801002607, 'liquidity_score': 0.7669902912621359}",0.016682272106632517,79.0062,-20.0,-1580.124,1.5801,1.0
28,GIS,Consumer Staples,USD,"{'total_score': 0.7479521225966115, 'momentum_score': 0.9124405101846564, 'fey_score': 0.5728155339805825, 'trend_score': 0.8543689320388349, 'risk_score': 0.5757662288216258, 'liquidity_score': 0.5631067961165048}",0.028002791019062286,75.1529,8.0,601.2232,0.6012,1.0
29,HCA,Health Care,USD,"{'total_score': 0.5358252427184466, 'momentum_score': 0.326936988387588, 'fey_score': 0.8155339805825242, 'trend_score': 0.7475728155339806, 'risk_score': 0.35624087822831396, 'liquidity_score': 0.2912621359223301}",0.01117236817344971,232.392,-5.0,-1161.96,1.162,1.0
30,HSY,Consumer Staples,USD,"{'total_score': 0.5742913573196269, 'momentum_score': 0.6831620026651437, 'fey_score': 0.3300970873786408, 'trend_score': 0.7184466019417476, 'risk_score': 0.6471857351354782, 'liquidity_score': 0.23786407766990292}",0.021501056521165084,215.0671,113.0,24302.5823,24.3026,1.0
31,HUM,Health Care,USD,"{'total_score': 0.6696259280411194, 'momentum_score': 0.8644012944983819, 'fey_score': 0.49514563106796117, 'trend_score': 0.8737864077669902, 'risk_score': 0.3372041373183578, 'liquidity_score': 0.3592233009708738}",0.01396221530849833,525.7128,30.0,15771.384,15.7714,1.0
32,IMB.L,Consumer Staples,GBp,"{'total_score': 0.6578255282695602, 'momentum_score': 0.9324100513992004, 'fey_score': 0.0970873786407767, 'trend_score': 0.9029126213592233, 'risk_score': 0.6111745669141443, 'liquidity_score': 0.6990291262135923}",0.024628515968623844,2095.4526,-2.0,-51.378,0.0514,81.57
33,INCY,,USD,,0.0,83.13,-170.0,-14132.1,14.1321,1.0
34,JNJ,Health Care,USD,"{'total_score': 0.7035160860460689, 'momentum_score': 0.7812107367218732, 'fey_score': 0.6601941747572816, 'trend_score': 0.6116504854368932, 'risk_score': 0.6795799225839203, 'liquidity_score': 0.8155339805825242}",0.01466885115261558,162.4223,-1.0,-162.4223,0.1624,1.0
35,KHC,Consumer Staples,USD,"{'total_score': 0.6901394441271653, 'momentum_score': 0.6736436322101655, 'fey_score': 0.8737864077669902, 'trend_score': 0.6213592233009708, 'risk_score': 0.5582206992829494, 'liquidity_score': 0.558252427184466}",0.025838325801941345,33.7341,136.0,4587.8376,4.5878,1.0
36,KMB,Consumer Staples,USD,"{'total_score': 0.49250713877784125, 'momentum_score': 0.4276413478012564, 'fey_score': 0.5048543689320388, 'trend_score': 0.5533980582524272, 'risk_score': 0.6463925375975633, 'liquidity_score': 0.1796116504854369}",0.01843911403675543,120.6031,173.0,20864.3363,20.8643,1.0
37,KO,Consumer Staples,USD,"{'total_score': 0.6087454787740338, 'momentum_score': 0.7616409670664381, 'fey_score': 0.36893203883495146, 'trend_score': 0.5631067961165048, 'risk_score': 0.6371279903547179, 'liquidity_score': 0.8349514563106797}",0.022790994117015045,58.3968,24.0,1401.5232,1.4015,1.0
38,KR,Consumer Staples,USD,"{'total_score': 0.6261750428326669, 'momentum_score': 0.5259565962307253, 'fey_score': 0.9029126213592233, 'trend_score': 0.5242718446601942, 'risk_score': 0.555682467161622, 'liquidity_score': 0.5631067961165048}",0.023443544494428026,44.2688,-2.0,-88.5376,0.0885,1.0
39,LLY,Health Care,USD,"{'total_score': 0.6412411955073292, 'momentum_score': 0.8302684180468303, 'fey_score': 0.21359223300970873, 'trend_score': 0.970873786407767, 'risk_score': 0.4687162891046386, 'liquidity_score': 0.6553398058252426}",0.013370371817207204,365.3538,-5.0,-1826.769,1.8268,1.0
40,LW,Consumer Staples,USD,"{'total_score': 0.6895859508852085, 'momentum_score': 0.8805825242718446, 'fey_score': 0.4077669902912621, 'trend_score': 0.8932038834951457, 'risk_score': 0.5959451741861793, 'liquidity_score': 0.22815533980582525}",0.025817603411942412,82.3149,45.0,3704.1705,3.7042,1.0
41,MCK,Health Care,USD,"{'total_score': 0.7271954121454407, 'momentum_score': 0.7455644393679802, 'fey_score': 0.7281553398058253, 'trend_score': 0.9320388349514563, 'risk_score': 0.5435941366837997, 'liquidity_score': 0.3252427184466019}",0.015162583302932303,380.903,45.0,17140.635,17.1406,1.0
42,MDLZ,Consumer Staples,USD,"{'total_score': 0.6151660955644394, 'momentum_score': 0.6774319436512468, 'fey_score': 0.4368932038834951, 'trend_score': 0.7281553398058253, 'risk_score': 0.6045751633986928, 'liquidity_score': 0.6504854368932038}",0.02303137740461242,62.1181,83.0,5155.8023,5.1558,1.0
43,MNST,Consumer Staples,USD,"{'total_score': 0.6637521416333523, 'momentum_score': 0.693013516086046, 'fey_score': 0.5533980582524272, 'trend_score': 0.8349514563106796, 'risk_score': 0.581445523193096, 'liquidity_score': 0.5728155339805825}",0.024850404122241078,52.02,-29.0,-1508.58,1.5086,1.0
44,MO,Consumer Staples,USD,"{'total_score': 0.7192371026080334, 'momentum_score': 0.774347991623834, 'fey_score': 0.9902912621359223, 'trend_score': 0.42718446601941745, 'risk_score': 0.5544450790024747, 'liquidity_score': 0.6407766990291262}",0.02692772126585829,36.1426,7.0,252.9982,0.253,1.0
45,MRK,Health Care,USD,"{'total_score': 0.8517204454597374, 'momentum_score': 0.9253283837806967, 'fey_score': 0.7766990291262136, 'trend_score': 0.9611650485436893, 'risk_score': 0.6598134399390824, 'liquidity_score': 0.8495145631067962}",0.017759025963864295,99.0308,-5.0,-495.154,0.4952,1.0
46,NI,,USD,,0.0,24.7613,-910.0,-22532.783,22.5328,1.0
47,NRG,Utilities,USD,"{'total_score': 0.6618142014087188, 'momentum_score': 0.6667808871121264, 'fey_score': 0.912621359223301, 'trend_score': 0.7572815533980582, 'risk_score': 0.23329525985151342, 'liquidity_score': 0.2766990291262136}",0.024777849030172553,38.0302,737.0,28028.2574,28.0283,1.0
48,PEP,Consumer Staples,USD,"{'total_score': 0.6347101656196459, 'momentum_score': 0.7560346468684561, 'fey_score': 0.3592233009708738, 'trend_score': 0.7669902912621359, 'risk_score': 0.6080969604670347, 'liquidity_score': 0.7135922330097088}",0.02376309336995774,166.6968,11.0,1833.6648,1.8337,1.0
49,PFE,Health Care,USD,"{'total_score': 0.5751494384161432, 'momentum_score': 0.2304587854559299, 'fey_score': 0.9514563106796117, 'trend_score': 0.5436893203883495, 'risk_score': 0.7011231677136874, 'liquidity_score': 0.854368932038835}",0.011992307880340882,42.0931,-104.0,-4377.6824,4.3777,1.0
50,PG,Consumer Staples,USD,"{'total_score': 0.4864701123167713, 'momentum_score': 0.41664762992575666, 'fey_score': 0.39805825242718446, 'trend_score': 0.47572815533980584, 'risk_score': 0.7078494828352052, 'liquidity_score': 0.7961165048543689}",0.018213092095967293,138.6401,148.0,20518.7348,20.5187,1.0
51,PM,Consumer Staples,USD,"{'total_score': 0.6469940986103179, 'momentum_score': 0.7471159337521416, 'fey_score': 0.6699029126213593, 'trend_score': 0.5339805825242718, 'risk_score': 0.545751633986928, 'liquidity_score': 0.587378640776699}",0.024222995010768338,88.9214,40.0,3556.856,3.5569,1.0
52,SO,,USD,,0.0,59.9046,-369.0,-22104.7974,22.1048,1.0
53,SRE,Utilities,USD,"{'total_score': 0.6836740909956216, 'momentum_score': 0.7079573577003617, 'fey_score': 0.9611650485436893, 'trend_score': 0.6310679611650486, 'risk_score': 0.3509105907735262, 'liquidity_score': 0.3349514563106796}",0.025596267617817844,74.2793,-26.0,-1931.2618,1.9313,1.0
54,STZ,Consumer Staples,USD,"{'total_score': 0.5636250713877783, 'momentum_score': 0.6266609556443936, 'fey_score': 0.46601941747572817, 'trend_score': 0.6893203883495146, 'risk_score': 0.5396281489942255, 'liquidity_score': 0.1796116504854369}",0.02110171842601777,245.3526,-5.0,-1226.763,1.2268,1.0
55,SYY,Consumer Staples,USD,"{'total_score': 0.6463392347230154, 'momentum_score': 0.7903483723586521, 'fey_score': 0.5922330097087378, 'trend_score': 0.6601941747572816, 'risk_score': 0.4906719969541215, 'liquidity_score': 0.3203883495145631}",0.024198477376513355,77.5119,83.0,6433.4877,6.4335,1.0
56,ULVR.L,Consumer Staples,GBp,"{'total_score': 0.4975580620597753, 'momentum_score': 0.5488958690272225, 'fey_score': 0.0970873786407767, 'trend_score': 0.6699029126213593, 'risk_score': 0.7110540008883812, 'liquidity_score': 0.8106796116504855}",0.01862821698177588,4463.0044,-7.0,-382.9966,0.383,81.57
57,UNH,Health Care,USD,"{'total_score': 0.6368598895869028, 'momentum_score': 0.7753664572625166, 'fey_score': 0.42718446601941745, 'trend_score': 0.6796116504854369, 'risk_score': 0.5692302811092075, 'liquidity_score': 0.7475728155339805}",0.013279018221069815,503.6499,-6.0,-3021.8994,3.0219,1.0
58,VRTX,Health Care,USD,"{'total_score': 0.6826908433276222, 'momentum_score': 0.9055777650866172, 'fey_score': 0.4174757281553398, 'trend_score': 0.883495145631068, 'risk_score': 0.42369439685259214, 'liquidity_score': 0.4223300970873786}",0.01423462883458605,321.37,-6.0,-1928.22,1.9282,1.0
59,WEC,,USD,,0.0,85.5614,-235.0,-20106.929,20.1069,1.0
60,WMT,Consumer Staples,USD,"{'total_score': 0.7199633542737484, 'momentum_score': 0.5638777841233581, 'fey_score': 0.9805825242718447, 'trend_score': 0.8058252427184466, 'risk_score': 0.4759502506504219, 'liquidity_score': 0.8980582524271845}",0.026954911607335836,48.9535,66.0,3230.931,3.2309,1.0
