,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,ABBV,Health Care,USD,"{'total_score': 0.6874415069057926, 'momentum_score': 0.7913265306122449, 'fey_score': 0.8888888888888888, 'trend_score': 0.31313131313131315, 'risk_score': 0.5934171648457363, 'liquidity_score': 0.7323232323232323}",0.021084963974302033,118.9184,11.0,1308.1024,1.3081,1.0
1,ADM,Consumer Staples,USD,"{'total_score': 0.695251752216038, 'momentum_score': 0.7045918367346938, 'fey_score': 0.7777777777777778, 'trend_score': 0.9090909090909091, 'risk_score': 0.35460042602899744, 'liquidity_score': 0.38383838383838387}",0.022419163468122772,78.6119,-4.0,-314.4476,0.3144,1.0
2,AEE,Utilities,USD,"{'total_score': 0.5512342815914245, 'momentum_score': 0.5561224489795918, 'fey_score': 0.45454545454545453, 'trend_score': 0.7070707070707071, 'risk_score': 0.6112828969971827, 'liquidity_score': 0.19696969696969696}",0.017775160477972094,82.9246,0.0,0.0,0.0,1.0
3,AEP,Utilities,USD,"{'total_score': 0.6400855493712636, 'momentum_score': 0.6877551020408164, 'fey_score': 0.5656565656565656, 'trend_score': 0.8383838383838383, 'risk_score': 0.4621383907098193, 'liquidity_score': 0.41919191919191917}",0.0206402681031697,88.6494,-40.0,-3545.976,3.546,1.0
4,AES,Utilities,USD,"{'total_score': 0.5537144403215831, 'momentum_score': 0.28316326530612246, 'fey_score': 0.797979797979798, 'trend_score': 0.9393939393939394, 'risk_score': 0.29670858242286813, 'liquidity_score': 0.45454545454545453}",0.017855135945593847,22.5104,861.0,19381.4544,19.3815,1.0
5,AMGN,Health Care,USD,"{'total_score': 0.6857635023706452, 'momentum_score': 0.6260204081632653, 'fey_score': 0.8181818181818182, 'trend_score': 0.5252525252525253, 'risk_score': 0.831581117295403, 'liquidity_score': 0.6464646464646464}",0.021033496809726025,217.201,15.0,3258.015,3.258,1.0
6,ATO,Utilities,USD,"{'total_score': 0.6428586889301175, 'momentum_score': 0.8377551020408163, 'fey_score': 0.5454545454545454, 'trend_score': 0.6565656565656566, 'risk_score': 0.4925788497217069, 'liquidity_score': 0.1616161616161616}",0.020729691062395188,105.0576,214.0,22482.3264,22.4823,1.0
7,AZN.L,Health Care,GBp,"{'total_score': 0.5768408575551432, 'momentum_score': 0.7999999999999999, 'fey_score': 0.09595959595959595, 'trend_score': 0.8686868686868687, 'risk_score': 0.435168006596578, 'liquidity_score': 0.6767676767676768}",0.01769265978017598,10610.1787,31.0,3798.5396,3.7985,86.59
8,BATS.L,,GBp,,0.0,3450.5061,-544.0,-21677.7378,21.6777,86.59
9,BMY,Health Care,USD,"{'total_score': 0.613462172747887, 'momentum_score': 0.4530612244897959, 'fey_score': 0.9595959595959596, 'trend_score': 0.43434343434343436, 'risk_score': 0.5763760049474335, 'liquidity_score': 0.8333333333333333}",0.018815895871936116,58.3224,6.0,349.9344,0.3499,1.0
10,CAG,,USD,,0.0,28.4869,-777.0,-22134.3213,22.1343,1.0
11,CAH,Health Care,USD,"{'total_score': 0.7929854669140384, 'momentum_score': 0.7785714285714285, 'fey_score': 0.8484848484848485, 'trend_score': 0.98989898989899, 'risk_score': 0.5624957053528482, 'liquidity_score': 0.5202020202020202}",0.024322171172476065,66.1979,107.0,7083.1753,7.0832,1.0
12,CI,Health Care,USD,"{'total_score': 0.8416862502576788, 'momentum_score': 0.8428571428571429, 'fey_score': 0.8686868686868687, 'trend_score': 0.9696969696969697, 'risk_score': 0.7388510959939532, 'liquidity_score': 0.494949494949495}",0.025815904460334795,268.8997,24.0,6453.5928,6.4536,1.0
13,CMS,Utilities,USD,"{'total_score': 0.5418952277880849, 'momentum_score': 0.6321428571428571, 'fey_score': 0.42424242424242425, 'trend_score': 0.6060606060606061, 'risk_score': 0.5298907441764585, 'liquidity_score': 0.2777777777777778}",0.017474012335321167,60.0442,-39.0,-2341.7238,2.3417,1.0
14,CNA.L,Utilities,GBp,"{'total_score': 0.5717656153370438, 'momentum_score': 0.9061224489795917, 'fey_score': 0.09595959595959595, 'trend_score': 0.6868686868686869, 'risk_score': 0.3085961657390229, 'liquidity_score': 0.9393939393939394}",0.01843721609450882,78.287,-1035.0,-935.7552,0.9358,86.59
