,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,A,,USD,,0.0,124.0643,-150.0,-18609.645,18.6096,1.0
1,ABBV,Health Care,USD,"{'total_score': 0.7017821782178217, 'momentum_score': 0.8297029702970297, 'fey_score': 0.6831683168316832, 'trend_score': 0.6435643564356436, 'risk_score': 0.49504950495049505, 'liquidity_score': 0.7524752475247525}",0.021279161402499278,155.0899,5.0,775.4495,0.7754,1.0
2,ABF.L,,GBp,,0.0,2464.4866,-691.0,-21534.6515,21.5347,79.08
3,AEP,Utilities,USD,"{'total_score': 0.6518811881188118, 'momentum_score': 0.6821782178217821, 'fey_score': 0.6435643564356436, 'trend_score': 0.6831683168316832, 'risk_score': 0.6567656765676567, 'liquidity_score': 0.34158415841584155}",0.02132992706134992,82.4473,18.0,1484.0514,1.4841,1.0
4,AES,Utilities,USD,"{'total_score': 0.6435148514851485, 'momentum_score': 0.5217821782178218, 'fey_score': 0.9702970297029703, 'trend_score': 0.7029702970297029, 'risk_score': 0.3663366336633664, 'liquidity_score': 0.45544554455445546}",0.021056175719204713,15.9941,165.0,2639.0265,2.639,1.0
5,AMGN,Health Care,USD,"{'total_score': 0.7006435643564357, 'momentum_score': 0.8207920792079209, 'fey_score': 0.6039603960396039, 'trend_score': 0.8613861386138614, 'risk_score': 0.42574257425742573, 'liquidity_score': 0.5247524752475248}",0.021244636803722655,294.4803,-4.0,-1177.9212,1.1779,1.0
6,ATO,,USD,,0.0,111.9704,-179.0,-20042.7016,20.0427,1.0
7,AZN.L,Health Care,GBp,"{'total_score': 0.591410891089109, 'momentum_score': 0.8212871287128712, 'fey_score': 0.09405940594059406, 'trend_score': 0.8811881188118812, 'risk_score': 0.4818481848184819, 'liquidity_score': 0.6386138613861386}",0.017932526925434376,12081.4482,138.0,21082.9521,21.083,79.08
8,BSX,Health Care,USD,"{'total_score': 0.6718316831683168, 'momentum_score': 0.8693069306930692, 'fey_score': 0.22772277227722773, 'trend_score': 0.9603960396039604, 'risk_score': 0.5808580858085809, 'liquidity_score': 0.6287128712871286}",0.020371014347722753,76.55,-8.0,-612.4,0.6124,1.0
9,CAH,Health Care,USD,"{'total_score': 0.5202722772277228, 'momentum_score': 0.4539603960396039, 'fey_score': 0.7425742574257426, 'trend_score': 0.504950495049505, 'risk_score': 0.39438943894389444, 'liquidity_score': 0.3118811881188119}",0.015775490036651116,94.2719,-16.0,-1508.3504,1.5084,1.0
10,CCH.L,,GBp,,0.0,2683.2976,-628.0,-21308.939,21.3089,79.08
11,CHD,Consumer Staples,USD,"{'total_score': 0.5657178217821782, 'momentum_score': 0.6856435643564356, 'fey_score': 0.25742574257425743, 'trend_score': 0.7722772277227723, 'risk_score': 0.6468646864686468, 'liquidity_score': 0.19801980198019803}",0.018510612203339633,103.2344,8.0,825.8752,0.8259,1.0
