,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,ABBV,Health Care,USD,"{'total_score': 0.7167647058823529, 'momentum_score': 0.7852941176470587, 'fey_score': 0.7549019607843137, 'trend_score': 0.7647058823529411, 'risk_score': 0.4379084967320262, 'liquidity_score': 0.6911764705882353}",0.014243895786351305,132.6594,30.0,3979.782,3.9798,1.0
1,ABF.L,,GBp,,0.0,1987.7516,-1015.0,-25403.7758,25.4038,79.22
2,ABT,Health Care,USD,"{'total_score': 0.53875, 'momentum_score': 0.6338235294117647, 'fey_score': 0.3431372549019608, 'trend_score': 0.49019607843137253, 'risk_score': 0.6568627450980392, 'liquidity_score': 0.6911764705882353}",0.010706301233750104,95.4473,-2.0,-190.8946,0.1909,1.0
3,ADM,Consumer Staples,USD,"{'total_score': 0.662671568627451, 'momentum_score': 0.5838235294117646, 'fey_score': 0.8333333333333334, 'trend_score': 0.7549019607843137, 'risk_score': 0.5196078431372549, 'liquidity_score': 0.42156862745098034}",0.02788720108331283,72.2774,74.0,5348.5276,5.3485,1.0
4,ALGN,,USD,,0.0,368.63,-32.0,-11796.16,11.7962,1.0
5,AMGN,Health Care,USD,"{'total_score': 0.6326960784313725, 'momentum_score': 0.4372549019607843, 'fey_score': 0.7647058823529411, 'trend_score': 0.9411764705882353, 'risk_score': 0.4738562091503267, 'liquidity_score': 0.5833333333333334}",0.012573243257723724,235.2941,4.0,941.1764,0.9412,1.0
6,BDX,Health Care,USD,"{'total_score': 0.6237009803921568, 'momentum_score': 0.6181372549019607, 'fey_score': 0.5294117647058824, 'trend_score': 0.9509803921568627, 'risk_score': 0.42483660130718953, 'liquidity_score': 0.42156862745098045}",0.012394488307867654,203.6392,-4.0,-814.5568,0.8146,1.0
7,BIIB,,USD,,0.0,266.29,-46.0,-12249.34,12.2493,1.0
8,BSX,Health Care,USD,"{'total_score': 0.5924754901960785, 'momentum_score': 0.6759803921568628, 'fey_score': 0.3137254901960784, 'trend_score': 0.8333333333333334, 'risk_score': 0.4803921568627451, 'liquidity_score': 0.7745098039215687}",0.011773960225805982,53.3,-51.0,-2718.3,2.7183,1.0
9,CAH,Health Care,USD,"{'total_score': 0.8070098039215686, 'momentum_score': 0.9254901960784314, 'fey_score': 0.8529411764705882, 'trend_score': 0.9607843137254902, 'risk_score': 0.3594771241830066, 'liquidity_score': 0.47549019607843135}",0.01603729013340867,83.153,1.0,83.153,0.0832,1.0
10,CCH.L,Consumer Staples,GBp,"{'total_score': 0.5202450980392156, 'momentum_score': 0.6705882352941175, 'fey_score': 0.09803921568627451, 'trend_score': 0.6862745098039216, 'risk_score': 0.6699346405228758, 'liquidity_score': 0.46568627450980393}",0.02189346932701106,2226.6594,87.0,2439.1761,2.4392,79.22
11,CHD,Consumer Staples,USD,"{'total_score': 0.6120098039215686, 'momentum_score': 0.7990196078431372, 'fey_score': 0.2549019607843137, 'trend_score': 0.8137254901960784, 'risk_score': 0.6503267973856209, 'liquidity_score': 0.16666666666666669}",0.02575520253912495,92.3844,18.0,1662.9192,1.6629,1.0
12,CI,Health Care,USD,"{'total_score': 0.6800245098039216, 'momentum_score': 0.6593137254901961, 'fey_score': 0.9019607843137255, 'trend_score': 0.6764705882352942, 'risk_score': 0.45751633986928103, 'liquidity_score': 0.39705882352941174}",0.01351377679497733,265.9972,0.0,0.0,0.0,1.0
13,CL,Consumer Staples,USD,"{'total_score': 0.49943627450980393, 'momentum_score': 0.5151960784313725, 'fey_score': 0.38235294117647056, 'trend_score': 0.5294117647058824, 'risk_score': 0.5915032679738562, 'liquidity_score': 0.5784313725490196}",0.021017771811764084,68.228,23.0,1569.244,1.5692,1.0
14,CLX,Consumer Staples,USD,"{'total_score': 0.539485294117647, 'momentum_score': 0.6142156862745098, 'fey_score': 0.3333333333333333, 'trend_score': 0.7156862745098039, 'risk_score': 0.5784313725490197, 'liquidity_score': 0.22549019607843138}",0.022703154308717634,138.4064,4.0,553.6256,0.5536,1.0
15,CNA.L,Utilities,GBp,"{'total_score': 0.6647058823529413, 'momentum_score': 0.9558823529411764, 'fey_score': 0.09803921568627451, 'trend_score': 0.9901960784313726, 'risk_score': 0.3986928104575163, 'liquidity_score': 0.9558823529411764}",0.027972811087748052,152.8658,581.0,1118.2955,1.1183,79.22
16,COO,Health Care,USD,"{'total_score': 0.8061274509803921, 'momentum_score': 0.8284313725490196, 'fey_score': 0.9803921568627451, 'trend_score': 0.7941176470588235, 'risk_score': 0.7026143790849674, 'liquidity_score': 0.13725490196078433}",0.0160197555879187,88.0525,25.0,2201.3125,2.2013,1.0
17,COST,Consumer Staples,USD,"{'total_score': 0.620171568627451, 'momentum_score': 0.7691176470588235, 'fey_score': 0.22549019607843138, 'trend_score': 0.8823529411764706, 'risk_score': 0.6143790849673203, 'liquidity_score': 0.5196078431372548}",0.026098674002702393,525.0944,6.0,3150.5664,3.1506,1.0
18,CTEC.L,Health Care,GBp,"{'total_score': 0.4972549019607843, 'momentum_score': 0.6098039215686274, 'fey_score': 0.09803921568627451, 'trend_score': 0.7843137254901961, 'risk_score': 0.39215686274509803, 'liquidity_score': 0.8725490196078431}",0.009881690525013519,229.8742,3732.0,10801.9455,10.8019,79.22
19,DGX,,USD,,0.0,120.4639,-107.0,-12889.6373,12.8896,1.0
20,EIX,Utilities,USD,"{'total_score': 0.6161274509803922, 'momentum_score': 0.5950980392156863, 'fey_score': 0.8235294117647058, 'trend_score': 0.7254901960784313, 'risk_score': 0.34313725490196073, 'liquidity_score': 0.10784313725490197}",0.025928485439668525,58.6067,68.0,3985.2556,3.9853,1.0
21,EXC,Utilities,USD,"{'total_score': 0.515343137254902, 'momentum_score': 0.45490196078431366, 'fey_score': 0.5686274509803921, 'trend_score': 0.5, 'risk_score': 0.5784313725490197, 'liquidity_score': 0.5441176470588235}",0.02168718015969729,35.9511,56.0,2013.2616,2.0133,1.0
22,FE,Utilities,USD,"{'total_score': 0.5218872549019609, 'momentum_score': 0.45539215686274503, 'fey_score': 0.7941176470588235, 'trend_score': 0.29411764705882354, 'risk_score': 0.5849673202614379, 'liquidity_score': 0.3480392156862745}",0.02196257619806118,31.4926,762.0,23997.3612,23.9974,1.0
23,GILD,Health Care,USD,"{'total_score': 0.7008333333333332, 'momentum_score': 0.7117647058823529, 'fey_score': 0.8823529411764706, 'trend_score': 0.6470588235294118, 'risk_score': 0.4411764705882353, 'liquidity_score': 0.7107843137254902}",0.013927299826115756,68.5467,-13.0,-891.1071,0.8911,1.0
