,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,A,,USD,,0.0,139.8359,-114.0,-15941.2926,15.9413,1.0
1,ABBV,Health Care,USD,"{'total_score': 0.867014563106796, 'momentum_score': 0.9480582524271843, 'fey_score': 0.9223300970873787, 'trend_score': 0.9611650485436893, 'risk_score': 0.4789644012944983, 'liquidity_score': 0.8106796116504854}",0.02650334769756758,118.8294,84.0,9981.6696,9.9817,1.0
2,ABT,,USD,,0.0,119.7106,-134.0,-16041.2204,16.0412,1.0
3,ADM,Consumer Staples,USD,"{'total_score': 0.755995145631068, 'momentum_score': 0.8597087378640775, 'fey_score': 0.7475728155339806, 'trend_score': 0.941747572815534, 'risk_score': 0.38187702265372164, 'liquidity_score': 0.45145631067961167}",0.023109648966606125,67.8194,12.0,813.8328,0.8138,1.0
4,AEE,Utilities,USD,"{'total_score': 0.5431553398058252, 'momentum_score': 0.7058252427184466, 'fey_score': 0.4368932038834951, 'trend_score': 0.47572815533980584, 'risk_score': 0.5857605177993528, 'liquidity_score': 0.07766990291262135}",0.016603452164725713,78.0073,-23.0,-1794.1679,1.7942,1.0
5,AEP,Utilities,USD,"{'total_score': 0.5992233009708737, 'momentum_score': 0.5310679611650485, 'fey_score': 0.6504854368932039, 'trend_score': 0.5922330097087378, 'risk_score': 0.7249190938511326, 'liquidity_score': 0.470873786407767}",0.018317366477913506,76.9215,253.0,19461.1395,19.4611,1.0
6,ATO,Utilities,USD,"{'total_score': 0.6211165048543689, 'momentum_score': 0.6601941747572816, 'fey_score': 0.6116504854368932, 'trend_score': 0.7184466019417476, 'risk_score': 0.6019417475728156, 'liquidity_score': 0.06310679611650485}",0.01898660920972969,96.1618,-15.0,-1442.427,1.4424,1.0
7,BATS.L,Consumer Staples,GBp,"{'total_score': 0.5128883495145631, 'momentum_score': 0.4529126213592233, 'fey_score': 0.08737864077669903, 'trend_score': 0.8932038834951457, 'risk_score': 0.7411003236245954, 'liquidity_score': 0.854368932038835}",0.015678235217303563,3157.8186,390.0,16656.0624,16.6561,73.94
8,BAX,Health Care,USD,"{'total_score': 0.5434951456310679, 'momentum_score': 0.5514563106796116, 'fey_score': 0.47572815533980584, 'trend_score': 0.6213592233009708, 'risk_score': 0.6019417475728156, 'liquidity_score': 0.3398058252427184}",0.01661383952419958,77.9189,226.0,17609.6714,17.6097,1.0
9,BMY,Health Care,USD,"{'total_score': 0.5282281553398058, 'momentum_score': 0.23252427184466018, 'fey_score': 0.9805825242718447, 'trend_score': 0.4563106796116505, 'risk_score': 0.4660194174757281, 'liquidity_score': 0.8106796116504855}",0.016147150302123773,54.303,315.0,17105.445,17.1054,1.0
10,CHD,Consumer Staples,USD,"{'total_score': 0.6055825242718446, 'momentum_score': 0.6990291262135921, 'fey_score': 0.2621359223300971, 'trend_score': 0.9320388349514563, 'risk_score': 0.6181229773462783, 'liquidity_score': 0.3252427184466019}",0.018511758490924415,98.0984,-35.0,-3433.444,3.4334,1.0
11,CI,Health Care,USD,"{'total_score': 0.6059466019417475, 'momentum_score': 0.45873786407766987, 'fey_score': 0.9029126213592233, 'trend_score': 0.6601941747572816, 'risk_score': 0.4660194174757281, 'liquidity_score': 0.35436893203883496}",0.018522887804646414,213.0488,92.0,19600.4896,19.6005,1.0
12,CNA.L,Utilities,GBp,"{'total_score': 0.6832766990291262, 'momentum_score': 0.8800970873786407, 'fey_score': 0.08737864077669903, 'trend_score': 1.0, 'risk_score': 0.7087378640776699, 'liquidity_score': 0.941747572815534}",0.02088675403919893,76.5691,-8107.0,-8395.2623,8.3953,73.94
13,CNC,Health Care,USD,"{'total_score': 0.6280582524271845, 'momentum_score': 0.6300970873786408, 'fey_score': 0.7087378640776699, 'trend_score': 0.7961165048543689, 'risk_score': 0.3009708737864078, 'liquidity_score': 0.5194174757281553}",0.0191988081246958,78.82,81.0,6384.42,6.3844,1.0
14,CNP,Utilities,USD,"{'total_score': 0.7052184466019417, 'momentum_score': 0.9004854368932038, 'fey_score': 0.4854368932038835, 'trend_score': 0.6893203883495146, 'risk_score': 0.744336569579288, 'liquidity_score': 0.38349514563106796}",0.021557480679511378,25.4101,-39.0,-990.9939,0.991,1.0
15,COST,Consumer Staples,USD,"{'total_score': 0.5465533980582524, 'momentum_score': 0.7592233009708738, 'fey_score': 0.22330097087378642, 'trend_score': 0.7572815533980582, 'risk_score': 0.2750809061488673, 'liquidity_score': 0.645631067961165}",0.016707325759464372,497.0123,-22.0,-10934.2706,10.9343,1.0
16,CVS,Health Care,USD,"{'total_score': 0.7874757281553397, 'momentum_score': 0.8019417475728156, 'fey_score': 0.8252427184466019, 'trend_score': 0.9805825242718447, 'risk_score': 0.44012944983818764, 'liquidity_score': 0.7669902912621359}",0.02407196362643494,94.6904,62.0,5870.8048,5.8708,1.0
17,D,Utilities,USD,"{'total_score': 0.5183980582524272, 'momentum_score': 0.4145631067961165, 'fey_score': 0.6310679611650486, 'trend_score': 0.49514563106796117, 'risk_score': 0.6375404530744336, 'liquidity_score': 0.41747572815533984}",0.01584665883162981,66.84,251.0,16776.84,16.7768,1.0
18,DGE.L,,GBp,,0.0,3810.6116,-487.0,-25098.2939,25.0983,73.94
19,DGX,,USD,,0.0,124.9054,-120.0,-14988.648,14.9886,1.0
20,DHR,,USD,,0.0,255.5953,-59.0,-15080.1227,15.0801,1.0
21,DUK,Utilities,USD,"{'total_score': 0.5629611650485437, 'momentum_score': 0.6174757281553398, 'fey_score': 0.6213592233009708, 'trend_score': 0.39805825242718446, 'risk_score': 0.5922330097087379, 'liquidity_score': 0.46116504854368934}",0.01720888683120244,88.9773,205.0,18240.3465,18.2403,1.0
22,ED,Utilities,USD,"{'total_score': 0.718009708737864, 'momentum_score': 0.8281553398058251, 'fey_score': 0.5825242718446602, 'trend_score': 0.7087378640776699, 'risk_score': 0.7961165048543689, 'liquidity_score': 0.4271844660194175}",0.021948490568277596,75.2794,-16.0,-1204.4704,1.2045,1.0
23,EIX,Utilities,USD,"{'total_score': 0.6469660194174756, 'momentum_score': 0.5655339805825242, 'fey_score': 0.8543689320388349, 'trend_score': 0.5728155339805825, 'risk_score': 0.715210355987055, 'liquidity_score': 0.27184466019417475}",0.019776790483991592,50.5509,-33.0,-1668.1797,1.6682,1.0
24,EL,,USD,,0.0,298.1859,-70.0,-20873.013,20.873,1.0
25,ETR,Utilities,USD,"{'total_score': 0.658640776699029, 'momentum_score': 0.6106796116504853, 'fey_score': 0.941747572815534, 'trend_score': 0.5533980582524272, 'risk_score': 0.5663430420711973, 'liquidity_score': 0.2766990291262136}",0.02013367047734368,48.0281,445.0,21372.5045,21.3725,1.0
26,EW,,USD,,0.0,112.84,-126.0,-14217.84,14.2178,1.0
27,EXC,Utilities,USD,"{'total_score': 0.8398543689320388, 'momentum_score': 0.8912621359223301, 'fey_score': 0.8640776699029126, 'trend_score': 0.912621359223301, 'risk_score': 0.6148867313915858, 'liquidity_score': 0.7427184466019418}",0.02567310089390648,36.8168,-62.0,-2282.6416,2.2826,1.0
