,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,ABBV,Health Care,USD,"{'total_score': 0.7168316831683169, 'momentum_score': 0.7574257425742574, 'fey_score': 0.6534653465346535, 'trend_score': 0.9504950495049505, 'risk_score': 0.40924092409240925, 'liquidity_score': 0.7376237623762376}",0.021275136887678642,231.0752,-3.0,-693.2256,0.6932,1.0
1,ABT,Health Care,USD,"{'total_score': 0.5755445544554455, 'momentum_score': 0.7554455445544553, 'fey_score': 0.297029702970297, 'trend_score': 0.6435643564356436, 'risk_score': 0.5016501650165016, 'liquidity_score': 0.6584158415841584}",0.01708181916133645,130.9126,8.0,1047.3008,1.0473,1.0
2,ADM,Consumer Staples,USD,"{'total_score': 0.6681683168316832, 'momentum_score': 0.4762376237623762, 'fey_score': 0.8316831683168316, 'trend_score': 0.9306930693069307, 'risk_score': 0.5907590759075908, 'liquidity_score': 0.37623762376237624}",0.02172435439032971,58.1775,84.0,4886.91,4.8869,1.0
3,AEE,Utilities,USD,"{'total_score': 0.6599009900990098, 'momentum_score': 0.8663366336633663, 'fey_score': 0.4752475247524752, 'trend_score': 0.6831683168316832, 'risk_score': 0.6534653465346535, 'liquidity_score': 0.06435643564356436}",0.021455556347565755,101.4948,-4.0,-405.9792,0.406,1.0
4,AEP,Utilities,USD,"{'total_score': 0.6117821782178218, 'momentum_score': 0.6376237623762376, 'fey_score': 0.5643564356435643, 'trend_score': 0.6633663366336634, 'risk_score': 0.6171617161716171, 'liquidity_score': 0.44554455445544555}",0.019891055164532455,111.6892,-23.0,-2568.8516,2.5689,1.0
5,AES,Utilities,USD,"{'total_score': 0.5836633663366337, 'momentum_score': 0.3811881188118812, 'fey_score': 1.0, 'trend_score': 0.6237623762376238, 'risk_score': 0.33993399339933994, 'liquidity_score': 0.4900990099009901}",0.018976819905311353,13.9455,1978.0,27584.199,27.5842,1.0
6,BATS.L,Consumer Staples,GBp,"{'total_score': 0.6095049504950495, 'momentum_score': 0.8178217821782178, 'fey_score': 0.0891089108910891, 'trend_score': 0.9603960396039604, 'risk_score': 0.48184818481848185, 'liquidity_score': 0.7326732673267327}",0.01981701498508849,3855.9058,55.0,2858.9218,2.8589,74.18
7,BMY,Health Care,USD,"{'total_score': 0.5373762376237623, 'momentum_score': 0.4356435643564356, 'fey_score': 0.9900990099009901, 'trend_score': 0.18811881188118812, 'risk_score': 0.39933993399339934, 'liquidity_score': 0.7970297029702971}",0.015949006278712125,44.1281,4.0,176.5124,0.1765,1.0
8,BSX,Health Care,USD,"{'total_score': 0.520990099009901, 'momentum_score': 0.6702970297029702, 'fey_score': 0.22772277227722773, 'trend_score': 0.5247524752475248, 'risk_score': 0.5544554455445545, 'liquidity_score': 0.8267326732673268}",0.015462675456210634,96.22,2.0,192.44,0.1924,1.0
9,CAH,Health Care,USD,"{'total_score': 0.6883168316831683, 'momentum_score': 0.7693069306930693, 'fey_score': 0.7425742574257426, 'trend_score': 0.7227722772277227, 'risk_score': 0.4686468646864686, 'liquidity_score': 0.3712871287128713}",0.020428833099881475,157.6837,-27.0,-4257.4599,4.2575,1.0
