,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,A,Health Care,USD,"{'total_score': 0.5635184839432411, 'momentum_score': 0.640739357729649, 'fey_score': 0.3173076923076923, 'trend_score': 0.8076923076923077, 'risk_score': 0.5758339556883246, 'liquidity_score': 0.2403846153846154}",0.012138434306644567,138.248,17.0,2350.216,2.3502,1.0
1,ABBV,Health Care,USD,"{'total_score': 0.6165064880507841, 'momentum_score': 0.4836211725168036, 'fey_score': 0.7596153846153846, 'trend_score': 0.6153846153846154, 'risk_score': 0.6274271844660194, 'liquidity_score': 0.8028846153846154}",0.013279819061939313,137.3769,-19.0,-2610.1611,2.6102,1.0
2,ABF.L,Consumer Staples,GBp,"{'total_score': 0.4979742345033607, 'momentum_score': 0.5242718446601942, 'fey_score': 0.09615384615384616, 'trend_score': 0.9807692307692307, 'risk_score': 0.44909136171272096, 'liquidity_score': 0.5384615384615384}",0.019513481197813078,2020.0659,839.0,20387.7696,20.3878,83.13000000000001
3,ADM,,USD,,0.0,73.0004,-355.0,-25915.142,25.9151,1.0
4,AEP,Utilities,USD,"{'total_score': 0.5053043315907393, 'momentum_score': 0.5070668409260641, 'fey_score': 0.7115384615384616, 'trend_score': 0.3173076923076923, 'risk_score': 0.43073188946975355, 'liquidity_score': 0.4375}",0.01980071636337412,78.6077,-33.0,-2594.0541,2.5941,1.0
5,AES,Utilities,USD,"{'total_score': 0.6030601194921582, 'momentum_score': 0.6328696788648245, 'fey_score': 0.7884615384615384, 'trend_score': 0.6057692307692307, 'risk_score': 0.30171769977595214, 'liquidity_score': 0.3605769230769231}",0.02363134774351808,21.4727,-129.0,-2769.9783,2.77,1.0
6,AMGN,Health Care,USD,"{'total_score': 0.5618166542195668, 'momentum_score': 0.5834391336818521, 'fey_score': 0.8557692307692307, 'trend_score': 0.10576923076923077, 'risk_score': 0.6276761264625342, 'liquidity_score': 0.5673076923076923}",0.012101776150984147,213.6802,-1.0,-213.6802,0.2137,1.0
7,AZN.L,Health Care,GBp,"{'total_score': 0.5605244118745333, 'momentum_score': 0.80020070948469, 'fey_score': 0.09615384615384616, 'trend_score': 0.7692307692307693, 'risk_score': 0.43860468010953446, 'liquidity_score': 0.7355769230769231}",0.012073940686380232,10857.5342,3.0,391.8273,0.3918,83.13000000000001
8,BAYN.DE,Health Care,EUR,"{'total_score': 0.5127707244212099, 'momentum_score': 0.6601474981329349, 'fey_score': 0.09615384615384616, 'trend_score': 0.875, 'risk_score': 0.4181914363953199, 'liquidity_score': 0.39903846153846156}",0.011045305398330678,54.0592,200.0,11535.0902,11.5351,0.9373
9,BDX,,USD,,0.0,173.2919,-66.0,-11437.2654,11.4373,1.0
10,BIIB,,USD,,0.0,268.75,-47.0,-12631.25,12.6312,1.0
11,BMY,Health Care,USD,"{'total_score': 0.6303566094100075, 'momentum_score': 0.5546396564600448, 'fey_score': 0.9423076923076923, 'trend_score': 0.38461538461538464, 'risk_score': 0.5668720438137914, 'liquidity_score': 0.7740384615384615}",0.013578156726183387,59.7322,28.0,1672.5016,1.6725,1.0
12,BSX,Health Care,USD,"{'total_score': 0.6165769697535474, 'momentum_score': 0.6438900298730394, 'fey_score': 0.3076923076923077, 'trend_score': 0.8653846153846154, 'risk_score': 0.6978466517301469, 'liquidity_score': 0.7307692307692308}",0.013281337268605448,47.25,29.0,1370.25,1.3702,1.0
13,CAG,Consumer Staples,USD,"{'total_score': 0.6740961071695294, 'momentum_score': 0.681343353248693, 'fey_score': 0.8461538461538461, 'trend_score': 0.6346153846153846, 'risk_score': 0.5243651979088871, 'liquidity_score': 0.3701923076923077}",0.026414944391430814,30.3895,-129.0,-3920.2455,3.9202,1.0
14,CAH,Health Care,USD,"{'total_score': 0.7896774645257656, 'momentum_score': 0.898011575802838, 'fey_score': 0.8076923076923077, 'trend_score': 0.9134615384615384, 'risk_score': 0.4704381379138661, 'liquidity_score': 0.40384615384615385}",0.017009997541711726,70.631,23.0,1624.513,1.6245,1.0
15,CI,Health Care,USD,"{'total_score': 0.7541563200149365, 'momentum_score': 0.9260502240477968, 'fey_score': 0.8942307692307693, 'trend_score': 0.5480769230769231, 'risk_score': 0.4839121234752303, 'liquidity_score': 0.4855769230769231}",0.016244856572201035,270.7742,6.0,1624.6452,1.6246,1.0
