,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,A,Health Care,USD,"{'total_score': 0.7009313725490196, 'momentum_score': 0.9823529411764705, 'fey_score': 0.2549019607843137, 'trend_score': 0.9803921568627451, 'risk_score': 0.545751633986928, 'liquidity_score': 0.3088235294117647}",0.013932460193086874,147.5136,4.0,590.0544,0.5901,1.0
1,ABBV,Health Care,USD,"{'total_score': 0.6892647058823529, 'momentum_score': 0.7970588235294118, 'fey_score': 0.9705882352941176, 'trend_score': 0.3333333333333333, 'risk_score': 0.40196078431372556, 'liquidity_score': 0.8137254901960784}",0.013700561072452237,91.1445,-23.0,-2096.3235,2.0963,1.0
2,ABT,Health Care,USD,"{'total_score': 0.5695343137254901, 'momentum_score': 0.5985294117647059, 'fey_score': 0.3333333333333333, 'trend_score': 0.7745098039215687, 'risk_score': 0.5718954248366014, 'liquidity_score': 0.7205882352941178}",0.011320671987787948,105.5717,9.0,950.1453,0.9501,1.0
3,ADM,Consumer Staples,USD,"{'total_score': 0.6452696078431374, 'momentum_score': 0.7259803921568627, 'fey_score': 0.7450980392156863, 'trend_score': 0.6764705882352942, 'risk_score': 0.34640522875816987, 'liquidity_score': 0.3529411764705882}",0.02583408564587668,53.7868,32.0,1721.1776,1.7212,1.0
4,AEE,,USD,,0.0,71.6443,-281.0,-20132.0483,20.132,1.0
5,AEP,Utilities,USD,"{'total_score': 0.5137745098039216, 'momentum_score': 0.41470588235294115, 'fey_score': 0.6764705882352942, 'trend_score': 0.4215686274509804, 'risk_score': 0.6274509803921569, 'liquidity_score': 0.4215686274509804}",0.020569533304549203,70.407,-50.0,-3520.35,3.5204,1.0
6,AES,Utilities,USD,"{'total_score': 0.5210539215686275, 'momentum_score': 0.532843137254902, 'fey_score': 0.803921568627451, 'trend_score': 0.29411764705882354, 'risk_score': 0.3594771241830066, 'liquidity_score': 0.41666666666666663}",0.020860972641990824,19.1217,1073.0,20517.5841,20.5176,1.0
7,BDX,Health Care,USD,"{'total_score': 0.5425490196078431, 'momentum_score': 0.39117647058823524, 'fey_score': 0.6666666666666666, 'trend_score': 0.6176470588235294, 'risk_score': 0.6176470588235293, 'liquidity_score': 0.45588235294117646}",0.010784283475563712,170.8519,62.0,10592.8178,10.5928,1.0
8,BMY,,USD,,0.0,48.9549,-231.0,-11308.5819,11.3086,1.0
9,CCH.L,,GBp,,0.0,2379.9033,-651.0,-21024.7937,21.0248,73.69
10,CI,Health Care,USD,"{'total_score': 0.5226715686274509, 'momentum_score': 0.5612745098039216, 'fey_score': 0.9215686274509803, 'trend_score': 0.09803921568627451, 'risk_score': 0.33660130718954245, 'liquidity_score': 0.5147058823529411}",0.010389178041037051,183.81,55.0,10109.55,10.1095,1.0
11,CNP,Utilities,USD,"{'total_score': 0.6578186274509804, 'momentum_score': 0.7534313725490195, 'fey_score': 0.5490196078431373, 'trend_score': 0.7058823529411765, 'risk_score': 0.5751633986928105, 'liquidity_score': 0.5882352941176471}",0.026336499587863566,22.7257,-41.0,-931.7537,0.9318,1.0
12,COO,Health Care,USD,"{'total_score': 0.7030147058823529, 'momentum_score': 0.6710784313725489, 'fey_score': 0.9313725490196079, 'trend_score': 0.8627450980392157, 'risk_score': 0.369281045751634, 'liquidity_score': 0.14705882352941177}",0.01397387075034306,102.1106,-8.0,-816.8848,0.8169,1.0
13,COST,Consumer Staples,USD,"{'total_score': 0.669264705882353, 'momentum_score': 0.861764705882353, 'fey_score': 0.24509803921568626, 'trend_score': 0.9313725490196079, 'risk_score': 0.6176470588235294, 'liquidity_score': 0.5490196078431373}",0.026794756054480517,418.378,-1.0,-418.378,0.4184,1.0
14,CVS,Health Care,USD,"{'total_score': 0.7999999999999999, 'momentum_score': 0.7892156862745098, 'fey_score': 0.8921568627450981, 'trend_score': 0.8137254901960784, 'risk_score': 0.6993464052287582, 'liquidity_score': 0.661764705882353}",0.015901653986375115,72.068,14.0,1008.952,1.009,1.0
15,DGE.L,Consumer Staples,GBp,"{'total_score': 0.6670098039215686, 'momentum_score': 0.9274509803921568, 'fey_score': 0.09803921568627451, 'trend_score': 0.7450980392156863, 'risk_score': 0.8660130718954249, 'liquidity_score': 0.7794117647058824}",0.026704478549279747,3514.9905,-5.0,-238.4985,0.2385,73.69
16,DGX,Health Care,USD,"{'total_score': 0.730735294117647, 'momentum_score': 0.9029411764705881, 'fey_score': 0.5588235294117647, 'trend_score': 0.9215686274509803, 'risk_score': 0.5228758169934641, 'liquidity_score': 0.24509803921568626}",0.014524874753363596,129.2383,1.0,129.2383,0.1292,1.0
17,DHR,Health Care,USD,"{'total_score': 0.6888480392156863, 'momentum_score': 0.9681372549019607, 'fey_score': 0.27450980392156865, 'trend_score': 0.9705882352941176, 'risk_score': 0.38888888888888884, 'liquidity_score': 0.5784313725490197}",0.013692278961001001,259.021,4.0,1036.084,1.0361,1.0
18,DTE,Utilities,USD,"{'total_score': 0.5635539215686274, 'momentum_score': 0.6465686274509804, 'fey_score': 0.5294117647058824, 'trend_score': 0.5686274509803921, 'risk_score': 0.5686274509803922, 'liquidity_score': 0.11764705882352941}",0.022562507359579227,97.4031,7.0,681.8217,0.6818,1.0
19,DUK,Utilities,USD,"{'total_score': 0.5777205882352942, 'momentum_score': 0.5848039215686275, 'fey_score': 0.5980392156862745, 'trend_score': 0.5490196078431373, 'risk_score': 0.5718954248366014, 'liquidity_score': 0.5588235294117647}",0.02312968559877537,84.5594,-72.0,-6088.2768,6.0883,1.0
20,ED,,USD,,0.0,62.6245,-340.0,-21292.33,21.2923,1.0
21,EL,Consumer Staples,USD,"{'total_score': 0.5658333333333334, 'momentum_score': 0.7441176470588236, 'fey_score': 0.23529411764705882, 'trend_score': 0.8333333333333334, 'risk_score': 0.42483660130718953, 'liquidity_score': 0.3235294117647059}",0.022653766142010447,285.5553,-5.0,-1427.7765,1.4278,1.0
22,ETR,Utilities,USD,"{'total_score': 0.6197303921568628, 'momentum_score': 0.4681372549019608, 'fey_score': 0.9509803921568627, 'trend_score': 0.6372549019607843, 'risk_score': 0.4477124183006536, 'liquidity_score': 0.47058823529411764}",0.02481159477175492,43.0444,33.0,1420.4652,1.4205,1.0
23,EVRG,,USD,,0.0,52.1797,-520.0,-27133.444,27.1334,1.0
24,EW,Health Care,USD,"{'total_score': 0.6267156862745098, 'momentum_score': 0.8284313725490196, 'fey_score': 0.21568627450980393, 'trend_score': 0.9607843137254902, 'risk_score': 0.46732026143790845, 'liquidity_score': 0.4117647058823529}",0.012457269988713594,106.37,16.0,1701.92,1.7019,1.0
25,EXC,Utilities,USD,"{'total_score': 0.8495588235294118, 'momentum_score': 0.8166666666666667, 'fey_score': 0.9117647058823529, 'trend_score': 0.8823529411764706, 'risk_score': 0.8366013071895425, 'liquidity_score': 0.6764705882352942}",0.03401303136162029,29.4165,49.0,1441.4085,1.4414,1.0
26,FE,Utilities,USD,"{'total_score': 0.719142156862745, 'momentum_score': 0.8495098039215686, 'fey_score': 0.7647058823529411, 'trend_score': 0.5882352941176471, 'risk_score': 0.6568627450980392, 'liquidity_score': 0.28921568627450983}",0.028791655218432306,29.9775,-7.0,-209.8425,0.2098,1.0
