,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,A,Health Care,USD,"{'total_score': 0.5638749999999999, 'momentum_score': 0.6174999999999999, 'fey_score': 0.33, 'trend_score': 0.88, 'risk_score': 0.48666666666666664, 'liquidity_score': 0.325}",0.011278515066355972,141.94,94.0,13342.36,13.3424,1.0
1,ABBV,Health Care,USD,"{'total_score': 0.7842, 'momentum_score': 0.8919999999999999, 'fey_score': 0.68, 'trend_score': 0.9, 'risk_score': 0.5599999999999999, 'liquidity_score': 0.76}",0.015685411687051835,167.2927,8.0,1338.3416,1.3383,1.0
2,ABF.L,Consumer Staples,GBp,"{'total_score': 0.52275, 'momentum_score': 0.73, 'fey_score': 0.09, 'trend_score': 0.76, 'risk_score': 0.4666666666666666, 'liquidity_score': 0.455}",0.022265084872611224,2463.2959,855.0,26422.2556,26.4223,79.71000000000001
3,ABT,Health Care,USD,"{'total_score': 0.659325, 'momentum_score': 0.8295, 'fey_score': 0.4, 'trend_score': 0.75, 'risk_score': 0.5533333333333333, 'liquidity_score': 0.72}",0.013187686891820266,107.0889,18.0,1927.6002,1.9276,1.0
4,AEP,Utilities,USD,"{'total_score': 0.5239499999999999, 'momentum_score': 0.377, 'fey_score': 0.72, 'trend_score': 0.58, 'risk_score': 0.48666666666666664, 'liquidity_score': 0.45999999999999996}",0.02231619554089842,79.4006,333.0,26440.3998,26.4404,1.0
5,AMGN,Health Care,USD,"{'total_score': 0.5965999999999999, 'momentum_score': 0.566, 'fey_score': 0.79, 'trend_score': 0.5, 'risk_score': 0.48666666666666664, 'liquidity_score': 0.5599999999999999}",0.011933073976657898,259.886,-5.0,-1299.43,1.2994,1.0
6,ATO,Utilities,USD,"{'total_score': 0.546175, 'momentum_score': 0.5905, 'fey_score': 0.51, 'trend_score': 0.55, 'risk_score': 0.6733333333333333, 'liquidity_score': 0.02}",0.023262807709800923,112.3723,245.0,27531.2135,27.5312,1.0
7,BAX,Health Care,USD,"{'total_score': 0.57575, 'momentum_score': 0.475, 'fey_score': 0.75, 'trend_score': 0.68, 'risk_score': 0.45, 'liquidity_score': 0.37}",0.011516036443279896,41.2325,37.0,1525.6025,1.5256,1.0
8,BDX,Health Care,USD,"{'total_score': 0.509675, 'momentum_score': 0.5055000000000001, 'fey_score': 0.78, 'trend_score': 0.28, 'risk_score': 0.4266666666666667, 'liquidity_score': 0.355}",0.010194417497574782,181.9504,0.0,0.0,0.0,1.0
9,BSX,Health Care,USD,"{'total_score': 0.7146249999999998, 'momentum_score': 0.9524999999999999, 'fey_score': 0.27, 'trend_score': 0.94, 'risk_score': 0.6333333333333333, 'liquidity_score': 0.615}",0.014293786440779669,67.45,11.0,741.95,0.742,1.0
10,CAH,Health Care,USD,"{'total_score': 0.7701499999999999, 'momentum_score': 0.949, 'fey_score': 0.71, 'trend_score': 0.89, 'risk_score': 0.43999999999999995, 'liquidity_score': 0.33}",0.015404386394775529,108.0772,19.0,2053.4668,2.0535,1.0
11,CHD,Consumer Staples,USD,"{'total_score': 0.6374000000000001, 'momentum_score': 0.879, 'fey_score': 0.26, 'trend_score': 0.8, 'risk_score': 0.67, 'liquidity_score': 0.08499999999999999}",0.027148283305217402,102.1796,-16.0,-1634.8736,1.6349,1.0
12,CI,Health Care,USD,"{'total_score': 0.8503000000000001, 'momentum_score': 0.958, 'fey_score': 0.88, 'trend_score': 0.92, 'risk_score': 0.61, 'liquidity_score': 0.39}",0.017007530677761,349.5603,8.0,2796.4824,2.7965,1.0
13,CL,Consumer Staples,USD,"{'total_score': 0.7066749999999999, 'momentum_score': 0.9105000000000001, 'fey_score': 0.37, 'trend_score': 0.86, 'risk_score': 0.66, 'liquidity_score': 0.49}",0.03009885959321384,84.543,-6.0,-507.258,0.5073,1.0
14,CMS,Utilities,USD,"{'total_score': 0.527875, 'momentum_score': 0.5075, 'fey_score': 0.54, 'trend_score': 0.57, 'risk_score': 0.58, 'liquidity_score': 0.28500000000000003}",0.02248337001842114,56.6159,471.0,26666.0889,26.6661,1.0
15,CNC,Health Care,USD,"{'total_score': 0.7767499999999999, 'momentum_score': 0.845, 'fey_score': 0.9, 'trend_score': 0.67, 'risk_score': 0.6833333333333335, 'liquidity_score': 0.39}",0.015536398275844826,72.45,45.0,3260.25,3.2602,1.0
16,COST,Consumer Staples,USD,"{'total_score': 0.6984499999999999, 'momentum_score': 0.9769999999999999, 'fey_score': 0.2, 'trend_score': 0.98, 'risk_score': 0.54, 'liquidity_score': 0.59}",0.029748538554328657,703.572,2.0,1407.144,1.4071,1.0
17,CTEC.L,Health Care,GBp,"{'total_score': 0.583275, 'momentum_score': 0.7315, 'fey_score': 0.09, 'trend_score': 0.97, 'risk_score': 0.4466666666666666, 'liquidity_score': 0.875}",0.011666549989499057,293.2395,56.0,206.0145,0.206,79.71000000000001
18,CVS,Health Care,USD,"{'total_score': 0.6880999999999999, 'momentum_score': 0.611, 'fey_score': 0.96, 'trend_score': 0.59, 'risk_score': 0.5233333333333333, 'liquidity_score': 0.755}",0.013763238691482235,68.0079,47.0,3196.3713,3.1964,1.0
19,DHR,Health Care,USD,"{'total_score': 0.5953999999999999, 'momentum_score': 0.7889999999999999, 'fey_score': 0.25, 'trend_score': 0.82, 'risk_score': 0.44333333333333336, 'liquidity_score': 0.525}",0.011909071816463482,243.1016,8.0,1944.8128,1.9448,1.0
20,DTE,Utilities,USD,"{'total_score': 0.597775, 'momentum_score': 0.6615, 'fey_score': 0.63, 'trend_score': 0.62, 'risk_score': 0.5299999999999999, 'liquidity_score': 0.10500000000000001}",0.025460566446150495,103.8582,43.0,4465.9026,4.4659,1.0
