,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
40,NG.L,Utilities,GBp,"{'total_score': 0.5109635416666666, 'momentum_score': 0.6786458333333334, 'fey_score': 0.08854166666666667, 'trend_score': 0.65625, 'risk_score': 0.4895833333333333, 'liquidity_score': 0.9322916666666667}",0.016943005494538706,1040.3528,1644.0,23187.9068,23.1879,73.76
41,NI,Utilities,USD,"{'total_score': 0.6685677083333333, 'momentum_score': 0.8536458333333333, 'fey_score': 0.4375, 'trend_score': 0.7708333333333334, 'risk_score': 0.5972222222222222, 'liquidity_score': 0.33333333333333337}",0.02216899138990328,38.6446,-19.0,-734.2474,0.7342,1.0
42,NRG,Utilities,USD,"{'total_score': 0.6364583333333333, 'momentum_score': 0.6510416666666665, 'fey_score': 0.5104166666666666, 'trend_score': 1.0, 'risk_score': 0.3506944444444444, 'liquidity_score': 0.5677083333333334}",0.021104278797539677,159.7064,-66.0,-10540.6224,10.5406,1.0
43,PEG,Utilities,USD,"{'total_score': 0.489296875, 'momentum_score': 0.5557291666666666, 'fey_score': 0.4791666666666667, 'trend_score': 0.3541666666666667, 'risk_score': 0.5659722222222222, 'liquidity_score': 0.3854166666666667}",0.016224561961005444,79.7376,-41.0,-3269.2416,3.2692,1.0
44,PM,Consumer Staples,USD,"{'total_score': 0.7580208333333333, 'momentum_score': 0.996875, 'fey_score': 0.3854166666666667, 'trend_score': 0.9895833333333334, 'risk_score': 0.5416666666666666, 'liquidity_score': 0.671875}",0.02513516150731526,176.1291,-2.0,-352.2582,0.3523,1.0
45,PPL,Utilities,USD,"{'total_score': 0.668984375, 'momentum_score': 0.8317708333333333, 'fey_score': 0.5625, 'trend_score': 0.6458333333333334, 'risk_score': 0.5902777777777778, 'liquidity_score': 0.390625}",0.022182807611701997,33.436,-7.0,-234.052,0.2341,1.0
46,SO,Utilities,USD,"{'total_score': 0.5561197916666667, 'momentum_score': 0.6223958333333334, 'fey_score': 0.4270833333333333, 'trend_score': 0.5520833333333334, 'risk_score': 0.6041666666666666, 'liquidity_score': 0.609375}",0.018440338531974625,87.4729,-34.0,-2974.0786,2.9741,1.0
47,SRE,Utilities,USD,"{'total_score': 0.49466145833333336, 'momentum_score': 0.4088541666666667, 'fey_score': 0.7083333333333334, 'trend_score': 0.4270833333333333, 'risk_score': 0.4548611111111111, 'liquidity_score': 0.41666666666666663}",0.016402445816663922,75.4876,297.0,22419.8172,22.4198,1.0
48,TAP,Consumer Staples,USD,"{'total_score': 0.5379687499999999, 'momentum_score': 0.3927083333333333, 'fey_score': 0.9479166666666666, 'trend_score': 0.3020833333333333, 'risk_score': 0.6041666666666666, 'liquidity_score': 0.25}",0.017838469369868028,50.7426,481.0,24407.1906,24.4072,1.0
49,TSN,,USD,,0.0,54.3677,-386.0,-20985.9322,20.9859,1.0
50,UU.L,Utilities,GBp,"{'total_score': 0.5196354166666667, 'momentum_score': 0.6833333333333333, 'fey_score': 0.08854166666666667, 'trend_score': 0.75, 'risk_score': 0.548611111111111, 'liquidity_score': 0.5208333333333334}",0.0172305556107245,1156.9862,1503.0,23575.7898,23.5758,73.76
51,VRTX,,USD,,0.0,446.48,-45.0,-20091.6,20.0916,1.0
52,WEC,Utilities,USD,"{'total_score': 0.6505989583333334, 'momentum_score': 0.7755208333333333, 'fey_score': 0.4583333333333333, 'trend_score': 0.8020833333333334, 'risk_score': 0.6215277777777778, 'liquidity_score': 0.21875}",0.021573166824833626,104.7638,-12.0,-1257.1656,1.2572,1.0
53,WMT,Consumer Staples,USD,"{'total_score': 0.614921875, 'momentum_score': 0.7963541666666667, 'fey_score': 0.19791666666666666, 'trend_score': 0.9375, 'risk_score': 0.3645833333333333, 'liquidity_score': 0.890625}",0.02039015283331851,99.3402,28.0,2781.5256,2.7815,1.0
54,XEL,Utilities,USD,"{'total_score': 0.7064322916666667, 'momentum_score': 0.8390624999999999, 'fey_score': 0.6145833333333334, 'trend_score': 0.6979166666666666, 'risk_score': 0.6493055555555557, 'liquidity_score': 0.4427083333333333}",0.023424540545861655,67.2043,26.0,1747.3118,1.7473,1.0
55,ZBH,,USD,,0.0,90.8996,-226.0,-20543.3096,20.5433,1.0
