,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,ABBV,Health Care,USD,"{'total_score': 0.6967611090365945, 'momentum_score': 0.739058999253174, 'fey_score': 0.8076923076923077, 'trend_score': 0.6826923076923077, 'risk_score': 0.41259024147373663, 'liquidity_score': 0.7548076923076923}",0.0162735070377687,136.1621,12.0,1633.9452,1.6339,1.0
1,ABF.L,Consumer Staples,GBp,"{'total_score': 0.6076064227035102, 'momentum_score': 0.9089619118745332, 'fey_score': 0.09615384615384616, 'trend_score': 0.875, 'risk_score': 0.41377271595718196, 'liquidity_score': 0.5673076923076923}",0.022315772588388686,1954.129,-35.0,-853.9707,0.854,80.08999999999999
2,AES,Utilities,USD,"{'total_score': 0.5202721247199402, 'momentum_score': 0.5947815533980582, 'fey_score': 0.8846153846153846, 'trend_score': 0.14423076923076922, 'risk_score': 0.29540079661438884, 'liquidity_score': 0.3557692307692307}",0.01910821542614498,19.8347,1093.0,21679.3271,21.6793,1.0
3,AMGN,Health Care,USD,"{'total_score': 0.5759547703510082, 'momentum_score': 0.5435166168782674, 'fey_score': 0.8557692307692307, 'trend_score': 0.28846153846153844, 'risk_score': 0.5827109783420462, 'liquidity_score': 0.5336538461538461}",0.013451962067319289,214.7999,10.0,2147.999,2.148,1.0
4,AZN.L,Health Care,GBp,"{'total_score': 0.5400014002987303, 'momentum_score': 0.7202856609410007, 'fey_score': 0.09615384615384616, 'trend_score': 0.7596153846153846, 'risk_score': 0.5122915110779188, 'liquidity_score': 0.7019230769230769}",0.012612237500335003,11766.9932,3.0,440.7664,0.4408,80.08999999999999
5,BDX,Health Care,USD,"{'total_score': 0.5845376680358476, 'momentum_score': 0.518628640776699, 'fey_score': 0.6923076923076923, 'trend_score': 0.5961538461538461, 'risk_score': 0.62428429176002, 'liquidity_score': 0.34134615384615385}",0.013652423666089934,196.1455,8.0,1569.164,1.5692,1.0
6,BIIB,Health Care,USD,"{'total_score': 0.6774320855115757, 'momentum_score': 0.8473347647498133, 'fey_score': 0.47115384615384615, 'trend_score': 0.7692307692307693, 'risk_score': 0.6336507343788896, 'liquidity_score': 0.28365384615384615}",0.015822059624461555,309.28,58.0,17938.24,17.9382,1.0
7,BMY,,USD,,0.0,59.2751,-256.0,-15174.4256,15.1744,1.0
8,BSX,Health Care,USD,"{'total_score': 0.7157388909634055, 'momentum_score': 0.8819734876773712, 'fey_score': 0.33653846153846156, 'trend_score': 0.9134615384615384, 'risk_score': 0.6623724172267861, 'liquidity_score': 0.8173076923076923}",0.016716750875207076,52.9,-8.0,-423.2,0.4232,1.0
9,CAG,Consumer Staples,USD,"{'total_score': 0.7209358663181479, 'momentum_score': 0.8206123973114264, 'fey_score': 0.8461538461538461, 'trend_score': 0.5865384615384616, 'risk_score': 0.5437204381379139, 'liquidity_score': 0.46634615384615385}",0.02647806251287645,32.8804,31.0,1019.2924,1.0193,1.0
