,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,ABBV,Health Care,USD,"{'total_score': 0.590121359223301, 'momentum_score': 0.40242718446601944, 'fey_score': 0.7572815533980582, 'trend_score': 0.7572815533980582, 'risk_score': 0.4789644012944983, 'liquidity_score': 0.7330097087378641}",0.013777412591375309,146.5698,-22.0,-3224.5356,3.2245,1.0
1,ABF.L,Consumer Staples,GBp,"{'total_score': 0.6151941747572816, 'momentum_score': 0.7805825242718446, 'fey_score': 0.0970873786407767, 'trend_score': 0.970873786407767, 'risk_score': 0.6731391585760518, 'liquidity_score': 0.45145631067961167}",0.023211655149496444,2369.3606,80.0,2412.7908,2.4128,78.56
2,ABT,Health Care,USD,"{'total_score': 0.5962621359223301, 'momentum_score': 0.712621359223301, 'fey_score': 0.34951456310679613, 'trend_score': 0.7669902912621359, 'risk_score': 0.4886731391585761, 'liquidity_score': 0.6553398058252426}",0.013920779735932459,104.5095,149.0,15571.9155,15.5719,1.0
3,AMGN,Health Care,USD,"{'total_score': 0.6868446601941747, 'momentum_score': 0.6378640776699028, 'fey_score': 0.7087378640776699, 'trend_score': 0.912621359223301, 'risk_score': 0.5210355987055016, 'liquidity_score': 0.5145631067961165}",0.016035586785289286,277.6439,-10.0,-2776.439,2.7764,1.0
4,ATO,,USD,,0.0,110.7843,-181.0,-20051.9583,20.052,1.0
5,BDX,,USD,,0.0,184.525,-99.0,-18267.975,18.268,1.0
6,BSX,Health Care,USD,"{'total_score': 0.6737378640776699, 'momentum_score': 0.9194174757281554, 'fey_score': 0.30097087378640774, 'trend_score': 0.883495145631068, 'risk_score': 0.4595469255663431, 'liquidity_score': 0.6213592233009708}",0.015729585765285888,57.84,-49.0,-2834.16,2.8342,1.0
7,CAH,Health Care,USD,"{'total_score': 0.7765776699029125, 'momentum_score': 0.9393203883495146, 'fey_score': 0.7669902912621359, 'trend_score': 0.9514563106796117, 'risk_score': 0.34627831715210355, 'liquidity_score': 0.2766990291262136}",0.01813056043520145,99.2495,-17.0,-1687.2415,1.6872,1.0
8,CHD,Consumer Staples,USD,"{'total_score': 0.5899029126213592, 'momentum_score': 0.8893203883495147, 'fey_score': 0.2912621359223301, 'trend_score': 0.5728155339805825, 'risk_score': 0.5889967637540453, 'liquidity_score': 0.058252427184466014}",0.022257400250665256,92.0784,38.0,3498.9792,3.499,1.0
9,CI,Health Care,USD,"{'total_score': 0.5683737864077669, 'momentum_score': 0.4567961165048543, 'fey_score': 0.9029126213592233, 'trend_score': 0.5436893203883495, 'risk_score': 0.32038834951456313, 'liquidity_score': 0.5194174757281553}",0.013269677565591888,297.3038,-32.0,-9513.7216,9.5137,1.0
10,CL,Consumer Staples,USD,"{'total_score': 0.6279611650485437, 'momentum_score': 0.7699029126213592, 'fey_score': 0.36893203883495146, 'trend_score': 0.7475728155339806, 'risk_score': 0.5922330097087378, 'liquidity_score': 0.558252427184466}",0.02369336155715979,76.171,39.0,2970.669,2.9707,1.0
11,CMS,,USD,,0.0,55.1843,-358.0,-19755.9794,19.756,1.0
12,CNA.L,Utilities,GBp,"{'total_score': 0.5909708737864077, 'momentum_score': 0.7737864077669903, 'fey_score': 0.0970873786407767, 'trend_score': 0.8543689320388349, 'risk_score': 0.5177993527508091, 'liquidity_score': 0.9466019417475728}",0.02229769508324546,141.1888,1154.0,2073.9801,2.074,78.56
13,CNC,Health Care,USD,"{'total_score': 0.5713592233009709, 'momentum_score': 0.25728155339805825, 'fey_score': 0.8737864077669902, 'trend_score': 0.7864077669902912, 'risk_score': 0.553398058252427, 'liquidity_score': 0.45145631067961167}",0.013339377797925997,76.83,-45.0,-3457.35,3.4574,1.0
14,COO,Health Care,USD,"{'total_score': 0.5923058252427184, 'momentum_score': 0.47524271844660193, 'fey_score': 1.0, 'trend_score': 0.6116504854368932, 'risk_score': 0.34627831715210355, 'liquidity_score': 0.03398058252427184}",0.013828412761375874,93.27,166.0,15482.82,15.4828,1.0
15,COST,Consumer Staples,USD,"{'total_score': 0.703131067961165, 'momentum_score': 0.891747572815534, 'fey_score': 0.22330097087378642, 'trend_score': 0.9805825242718447, 'risk_score': 0.7184466019417476, 'liquidity_score': 0.6262135922330097}",0.026529568295816403,642.6364,3.0,1927.9092,1.9279,1.0
16,CVS,Health Care,USD,"{'total_score': 0.5405582524271844, 'momentum_score': 0.2053398058252427, 'fey_score': 0.941747572815534, 'trend_score': 0.6213592233009708, 'risk_score': 0.4724919093851132, 'liquidity_score': 0.7621359223300972}",0.012620275400918004,73.8139,191.0,14098.4549,14.0985,1.0
