,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,ABBV,Health Care,USD,"{'total_score': 0.5835049019607843, 'momentum_score': 0.5053921568627451, 'fey_score': 0.8235294117647058, 'trend_score': 0.45098039215686275, 'risk_score': 0.49673202614379086, 'liquidity_score': 0.7205882352941176}",0.015403976680836746,132.1989,-2.0,-264.3978,0.2644,1.0
1,ABF.L,Consumer Staples,GBp,"{'total_score': 0.629828431372549, 'momentum_score': 0.8485294117647058, 'fey_score': 0.09313725490196079, 'trend_score': 0.9607843137254902, 'risk_score': 0.5947712418300654, 'liquidity_score': 0.5637254901960784}",0.02166723481038655,2389.8979,-296.0,-8993.2593,8.9933,78.66
2,AMGN,Health Care,USD,"{'total_score': 0.6525735294117646, 'momentum_score': 0.5269607843137254, 'fey_score': 0.7450980392156863, 'trend_score': 0.9117647058823529, 'risk_score': 0.5032679738562091, 'liquidity_score': 0.4803921568627451}",0.017227323019585766,254.4438,12.0,3053.3256,3.0533,1.0
3,ATO,Utilities,USD,"{'total_score': 0.5239950980392156, 'momentum_score': 0.4446078431372549, 'fey_score': 0.5490196078431373, 'trend_score': 0.6274509803921569, 'risk_score': 0.6405228758169934, 'liquidity_score': 0.19117647058823528}",0.018026377126172475,108.8799,181.0,19707.2619,19.7073,1.0
4,BDX,Health Care,USD,"{'total_score': 0.6125, 'momentum_score': 0.803921568627451, 'fey_score': 0.7745098039215687, 'trend_score': 0.27450980392156865, 'risk_score': 0.3856209150326797, 'liquidity_score': 0.49509803921568624}",0.01616941980317177,177.896,12.0,2134.752,2.1348,1.0
5,BSX,Health Care,USD,"{'total_score': 0.6676470588235294, 'momentum_score': 0.9117647058823528, 'fey_score': 0.2647058823529412, 'trend_score': 0.9019607843137255, 'risk_score': 0.4444444444444445, 'liquidity_score': 0.7058823529411764}",0.017625249917502958,54.77,69.0,3779.13,3.7791,1.0
6,CAH,Health Care,USD,"{'total_score': 0.792156862745098, 'momentum_score': 0.9558823529411764, 'fey_score': 0.7058823529411765, 'trend_score': 0.9705882352941176, 'risk_score': 0.46732026143790845, 'liquidity_score': 0.3382352941176471}",0.020912190797859605,103.4113,15.0,1551.1695,1.5512,1.0
7,CHD,Consumer Staples,USD,"{'total_score': 0.5705147058823529, 'momentum_score': 0.7259803921568627, 'fey_score': 0.24509803921568626, 'trend_score': 0.7352941176470589, 'risk_score': 0.6372549019607843, 'liquidity_score': 0.25}",0.019626735598761245,92.5944,-70.0,-6481.608,6.4816,1.0
8,CI,Health Care,USD,"{'total_score': 0.7188480392156863, 'momentum_score': 0.7240196078431371, 'fey_score': 0.9313725490196079, 'trend_score': 0.7156862745098039, 'risk_score': 0.4215686274509804, 'liquidity_score': 0.5245098039215687}",0.018976907299208673,250.8818,31.0,7777.3358,7.7773,1.0
9,CL,Consumer Staples,USD,"{'total_score': 0.6109313725490196, 'momentum_score': 0.7098039215686274, 'fey_score': 0.3235294117647059, 'trend_score': 0.8137254901960784, 'risk_score': 0.6241830065359477, 'liquidity_score': 0.5049019607843137}",0.021017141879740638,74.529,309.0,23029.461,23.0295,1.0
