,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,ABBV,,USD,,0.0,170.5788,-132.0,-22516.4016,22.5164,1.0
1,ABT,Health Care,USD,"{'total_score': 0.5158928571428572, 'momentum_score': 0.4994897959183674, 'fey_score': 0.3673469387755102, 'trend_score': 0.6224489795918368, 'risk_score': 0.6156462585034014, 'liquidity_score': 0.6479591836734694}",0.016773802908023192,110.0788,192.0,21135.1296,21.1351,1.0
2,AEE,Utilities,USD,"{'total_score': 0.6335969387755103, 'momentum_score': 0.6688775510204081, 'fey_score': 0.5, 'trend_score': 0.8367346938775511, 'risk_score': 0.6938775510204082, 'liquidity_score': 0.061224489795918366}",0.02060084768958968,85.871,8.0,686.968,0.687,1.0
3,AEP,Utilities,USD,"{'total_score': 0.6289540816326531, 'momentum_score': 0.7066326530612245, 'fey_score': 0.673469387755102, 'trend_score': 0.5510204081632653, 'risk_score': 0.5680272108843537, 'liquidity_score': 0.35714285714285715}",0.020449889269510548,88.1469,-8.0,-705.1752,0.7052,1.0
4,AMGN,,USD,,0.0,249.3784,-84.0,-20947.7856,20.9478,1.0
5,BATS.L,Consumer Staples,GBp,"{'total_score': 0.6641071428571429, 'momentum_score': 0.9178571428571428, 'fey_score': 0.09183673469387756, 'trend_score': 0.7857142857142857, 'risk_score': 0.8231292517006802, 'liquidity_score': 0.7857142857142857}",0.02159286016439538,2949.6423,740.0,27325.179,27.3252,79.88
6,BMY,Health Care,USD,"{'total_score': 0.7076785714285714, 'momentum_score': 0.5066326530612245, 'fey_score': 1.0, 'trend_score': 0.8877551020408163, 'risk_score': 0.42517006802721086, 'liquidity_score': 0.7806122448979592}",0.0230095468759072,52.9232,-2.0,-105.8464,0.1058,1.0
7,BSX,Health Care,USD,"{'total_score': 0.6611479591836733, 'momentum_score': 0.8780612244897958, 'fey_score': 0.21428571428571427, 'trend_score': 0.9081632653061225, 'risk_score': 0.5918367346938775, 'liquidity_score': 0.596938775510204}",0.021496644907641645,89.38,-8.0,-715.04,0.715,1.0
8,CAG,Consumer Staples,USD,"{'total_score': 0.5347704081632654, 'momentum_score': 0.3923469387755102, 'fey_score': 0.9387755102040817, 'trend_score': 0.25510204081632654, 'risk_score': 0.608843537414966, 'liquidity_score': 0.40816326530612246}",0.017387589890762507,25.3849,867.0,22008.7083,22.0087,1.0
9,CAH,Health Care,USD,"{'total_score': 0.6564030612244898, 'momentum_score': 0.6698979591836735, 'fey_score': 0.7346938775510204, 'trend_score': 0.826530612244898, 'risk_score': 0.38095238095238093, 'liquidity_score': 0.3163265306122449}",0.021342368720088253,116.2748,30.0,3488.244,3.4882,1.0
10,CI,,USD,,0.0,267.4881,-71.0,-18991.6551,18.9917,1.0
11,CL,Consumer Staples,USD,"{'total_score': 0.5268622448979592, 'momentum_score': 0.7137755102040816, 'fey_score': 0.3163265306122449, 'trend_score': 0.46938775510204084, 'risk_score': 0.5068027210884353, 'liquidity_score': 0.5612244897959184}",0.017130462911506848,87.3314,248.0,21658.1872,21.6582,1.0
12,CLX,Consumer Staples,USD,"{'total_score': 0.6257908163265306, 'momentum_score': 0.7566326530612244, 'fey_score': 0.37755102040816324, 'trend_score': 0.7755102040816326, 'risk_score': 0.7006802721088435, 'liquidity_score': 0.12755102040816327}",0.02034703847780828,152.3461,19.0,2894.5759,2.8946,1.0
13,CMS,Utilities,USD,"{'total_score': 0.6571428571428571, 'momentum_score': 0.8367346938775511, 'fey_score': 0.47959183673469385, 'trend_score': 0.6836734693877551, 'risk_score': 0.6292517006802721, 'liquidity_score': 0.2653061224489796}",0.021366422534276685,64.0739,-22.0,-1409.6258,1.4096,1.0
14,CNP,Utilities,USD,"{'total_score': 0.594515306122449, 'momentum_score': 0.6556122448979591, 'fey_score': 0.4897959183673469, 'trend_score': 0.7959183673469388, 'risk_score': 0.41496598639455784, 'liquidity_score': 0.423469387755102}",0.01933014274694558,30.5805,26.0,795.093,0.7951,1.0
15,COO,,USD,,0.0,90.66,-215.0,-19491.9,19.4919,1.0
16,COST,Consumer Staples,USD,"{'total_score': 0.6383418367346938, 'momentum_score': 0.8209183673469387, 'fey_score': 0.19387755102040816, 'trend_score': 0.9285714285714286, 'risk_score': 0.5884353741496599, 'liquidity_score': 0.5714285714285714}",0.020755123877143067,903.8523,1.0,903.8523,0.9039,1.0
17,CPB,Consumer Staples,USD,"{'total_score': 0.5344132653061224, 'momentum_score': 0.5698979591836735, 'fey_score': 0.8571428571428571, 'trend_score': 0.16326530612244897, 'risk_score': 0.489795918367347, 'liquidity_score': 0.29081632653061223}",0.01737597770460257,39.3045,559.0,21971.2155,21.9712,1.0
18,D,Utilities,USD,"{'total_score': 0.5885969387755102, 'momentum_score': 0.5760204081632653, 'fey_score': 0.6632653061224489, 'trend_score': 0.5612244897959183, 'risk_score': 0.564625850340136, 'liquidity_score': 0.48469387755102045}",0.01913771223343812,51.3768,-88.0,-4521.1584,4.5212,1.0
19,DTE,Utilities,USD,"{'total_score': 0.6205102040816327, 'momentum_score': 0.7255102040816326, 'fey_score': 0.6122448979591837, 'trend_score': 0.6428571428571429, 'risk_score': 0.5238095238095238, 'liquidity_score': 0.12755102040816327}",0.02017534401101499,116.2045,-25.0,-2905.1125,2.9051,1.0
20,DUK,Utilities,USD,"{'total_score': 0.5980357142857143, 'momentum_score': 0.6423469387755102, 'fey_score': 0.6020408163265306, 'trend_score': 0.6122448979591837, 'risk_score': 0.5068027210884354, 'liquidity_score': 0.48469387755102045}",0.01944460572480778,103.1777,-11.0,-1134.9547,1.135,1.0
21,ED,,USD,,0.0,85.3892,-249.0,-21261.9108,21.2619,1.0
22,EIX,Utilities,USD,"{'total_score': 0.6525255102040817, 'momentum_score': 0.6923469387755101, 'fey_score': 0.7857142857142857, 'trend_score': 0.673469387755102, 'risk_score': 0.4523809523809524, 'liquidity_score': 0.22448979591836735}",0.021216293556066124,73.5949,-36.0,-2649.4164,2.6494,1.0
23,ETR,Utilities,USD,"{'total_score': 0.6654591836734693, 'momentum_score': 0.810204081632653, 'fey_score': 0.4489795918367347, 'trend_score': 0.9897959183673469, 'risk_score': 0.35374149659863946, 'liquidity_score': 0.37244897959183676}",0.02163682058342941,72.8532,-108.0,-7868.1456,7.8681,1.0
24,EVRG,Utilities,USD,"{'total_score': 0.7831122448979592, 'momentum_score': 0.9459183673469387, 'fey_score': 0.6938775510204082, 'trend_score': 0.7551020408163265, 'risk_score': 0.8095238095238096, 'liquidity_score': 0.12244897959183675}",0.02546220648125876,58.7948,548.0,32219.5504,32.2196,1.0
25,EXC,Utilities,USD,"{'total_score': 0.6098724489795918, 'momentum_score': 0.5923469387755101, 'fey_score': 0.7244897959183674, 'trend_score': 0.4897959183673469, 'risk_score': 0.6224489795918368, 'liquidity_score': 0.6020408163265306}",0.0198294667518227,36.0305,18.0,648.549,0.6485,1.0
26,GILD,Health Care,USD,"{'total_score': 0.7369897959183674, 'momentum_score': 0.6785714285714286, 'fey_score': 0.8367346938775511, 'trend_score': 0.9387755102040817, 'risk_score': 0.4421768707482993, 'liquidity_score': 0.7244897959183674}",0.023962575582890278,88.8765,-13.0,-1155.3945,1.1554,1.0
27,GIS,Consumer Staples,USD,"{'total_score': 0.5349234693877551, 'momentum_score': 0.4066326530612244, 'fey_score': 0.7755102040816326, 'trend_score': 0.3163265306122449, 'risk_score': 0.7312925170068029, 'liquidity_score': 0.5153061224489797}",0.01739256654197391,58.9217,4.0,235.6868,0.2357,1.0
28,HCA,,USD,,0.0,295.0945,-73.0,-21541.8985,21.5419,1.0
29,IMB.L,Consumer Staples,GBp,"{'total_score': 0.6667857142857143, 'momentum_score': 0.9510204081632653, 'fey_score': 0.09183673469387756, 'trend_score': 0.9795918367346939, 'risk_score': 0.5510204081632653, 'liquidity_score': 0.6479591836734694}",0.021679951560594875,2584.1616,52.0,1682.2284,1.6822,79.88
