,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,ABBV,Health Care,USD,"{'total_score': 0.812570792079208, 'momentum_score': 0.8169207920792079, 'fey_score': 0.8613861386138614, 'trend_score': 0.8910891089108911, 'risk_score': 0.6463036303630364, 'liquidity_score': 0.7227722772277227}",0.016812457537199028,143.1352,-1.0,-143.1352,0.1431,1.0
1,ADM,Consumer Staples,USD,"{'total_score': 0.7430717821782178, 'momentum_score': 0.8729207920792078, 'fey_score': 0.7623762376237624, 'trend_score': 0.8118811881188119, 'risk_score': 0.4235973597359736, 'liquidity_score': 0.4207920792079208}",0.029496688841372694,80.7851,11.0,888.6361,0.8886,1.0
2,AEP,Utilities,USD,"{'total_score': 0.5620747524752475, 'momentum_score': 0.6166633663366337, 'fey_score': 0.6633663366336634, 'trend_score': 0.4752475247524752, 'risk_score': 0.3973927392739274, 'liquidity_score': 0.5148514851485149}",0.02231190105315771,83.9758,22.0,1847.4676,1.8475,1.0
3,AMGN,Health Care,USD,"{'total_score': 0.6794559405940594, 'momentum_score': 0.6274554455445545, 'fey_score': 0.801980198019802, 'trend_score': 0.7722772277227723, 'risk_score': 0.4946864686468648, 'liquidity_score': 0.6138613861386139}",0.014058250999159373,236.0939,-3.0,-708.2817,0.7083,1.0
4,ATO,Utilities,USD,"{'total_score': 0.5508638613861386, 'momentum_score': 0.5933168316831683, 'fey_score': 0.6336633663366337, 'trend_score': 0.594059405940594, 'risk_score': 0.424983498349835, 'liquidity_score': 0.04455445544554455}",0.021866877875019244,102.6257,235.0,24117.0395,24.117,1.0
5,AZN.L,Health Care,GBp,"{'total_score': 0.6171336633663367, 'momentum_score': 0.8913861386138614, 'fey_score': 0.09900990099009901, 'trend_score': 0.7920792079207921, 'risk_score': 0.5937293729372938, 'liquidity_score': 0.6584158415841584}",0.012768774870154606,11525.5049,0.0,0.0,0.0,82.89999999999999
6,BATS.L,,GBp,,0.0,3333.9236,-568.0,-22842.8058,22.8428,82.89999999999999
7,BDX,Health Care,USD,"{'total_score': 0.5139366336633663, 'momentum_score': 0.4043168316831683, 'fey_score': 0.7326732673267327, 'trend_score': 0.48514851485148514, 'risk_score': 0.4877887788778878, 'liquidity_score': 0.3811881188118812}",0.010633581608522909,189.75,61.0,11574.75,11.5748,1.0
8,BIIB,Health Care,USD,"{'total_score': 0.6504985148514851, 'momentum_score': 0.5958514851485148, 'fey_score': 0.5445544554455446, 'trend_score': 0.9306930693069307, 'risk_score': 0.6955115511551154, 'liquidity_score': 0.3069306930693069}",0.013459108751580079,272.63,5.0,1363.15,1.3632,1.0
9,BMY,Health Care,USD,"{'total_score': 0.7137257425742574, 'momentum_score': 0.6906732673267326, 'fey_score': 0.9405940594059405, 'trend_score': 0.5247524752475248, 'risk_score': 0.6102970297029703, 'liquidity_score': 0.806930693069307}",0.014767308715996595,61.8929,-24.0,-1485.4296,1.4854,1.0
10,BSX,Health Care,USD,"{'total_score': 0.5617381188118812, 'momentum_score': 0.5466633663366336, 'fey_score': 0.2871287128712871, 'trend_score': 0.8415841584158416, 'risk_score': 0.6591419141914191, 'liquidity_score': 0.6287128712871287}",0.01162261597587698,46.01,4.0,184.04,0.184,1.0
11,CAG,Consumer Staples,USD,"{'total_score': 0.760430693069307, 'momentum_score': 0.7679207920792078, 'fey_score': 0.8415841584158416, 'trend_score': 0.8613861386138614, 'risk_score': 0.5929042904290429, 'liquidity_score': 0.400990099009901}",0.03018576142555645,32.6208,64.0,2087.7312,2.0877,1.0
12,CAH,Health Care,USD,"{'total_score': 0.8335306930693069, 'momentum_score': 0.9221386138613861, 'fey_score': 0.8712871287128713, 'trend_score': 0.9900990099009901, 'risk_score': 0.4877227722772277, 'liquidity_score': 0.43564356435643564}",0.017246127377187056,72.5407,16.0,1160.6512,1.1607,1.0
13,CI,Health Care,USD,"{'total_score': 0.824779207920792, 'momentum_score': 0.9081386138613861, 'fey_score': 0.8316831683168316, 'trend_score': 0.9603960396039604, 'risk_score': 0.5874587458745875, 'liquidity_score': 0.37623762376237624}",0.01706505518768545,302.6826,-3.0,-908.0478,0.908,1.0
14,CNA.L,Utilities,GBp,"{'total_score': 0.6188653465346535, 'momentum_score': 0.8517227722772277, 'fey_score': 0.09900990099009901, 'trend_score': 0.9702970297029703, 'risk_score': 0.37438943894389437, 'liquidity_score': 0.9158415841584158}",0.024566238416334884,91.8438,4260.0,4719.597,4.7196,82.89999999999999
15,CNC,,USD,,0.0,79.74,-154.0,-12279.96,12.28,1.0
16,CPB,Consumer Staples,USD,"{'total_score': 0.7203336633663365, 'momentum_score': 0.7356633663366337, 'fey_score': 0.6831683168316832, 'trend_score': 0.9405940594059405, 'risk_score': 0.5642244224422442, 'liquidity_score': 0.38613861386138615}",0.028594085308957348,48.8746,-26.0,-1270.7396,1.2707,1.0
17,CVS,Health Care,USD,"{'total_score': 0.5176762376237624, 'momentum_score': 0.34067326732673264, 'fey_score': 0.9108910891089109, 'trend_score': 0.36633663366336633, 'risk_score': 0.41864686468646867, 'liquidity_score': 0.693069306930693}",0.010710955707374313,82.1708,-27.0,-2218.6116,2.2186,1.0
18,DGX,Health Care,USD,"{'total_score': 0.5461163366336633, 'momentum_score': 0.4646039603960396, 'fey_score': 0.5544554455445545, 'trend_score': 0.8316831683168316, 'risk_score': 0.4758415841584158, 'liquidity_score': 0.14356435643564358}",0.011299394230661878,145.343,-8.0,-1162.744,1.1627,1.0
19,DUK,Utilities,USD,"{'total_score': 0.5326876237623762, 'momentum_score': 0.5647227722772277, 'fey_score': 0.6435643564356436, 'trend_score': 0.39603960396039606, 'risk_score': 0.462937293729373, 'liquidity_score': 0.5099009900990099}",0.021145361006321375,91.3192,15.0,1369.788,1.3698,1.0
20,ED,Utilities,USD,"{'total_score': 0.5933123762376237, 'momentum_score': 0.6866633663366336, 'fey_score': 0.5346534653465347, 'trend_score': 0.6534653465346535, 'risk_score': 0.5099669966996699, 'liquidity_score': 0.24257425742574257}",0.023551897632709817,85.6372,30.0,2569.116,2.5691,1.0
21,EIX,Utilities,USD,"{'total_score': 0.5403331683168316, 'momentum_score': 0.46266336633663363, 'fey_score': 0.8811881188118812, 'trend_score': 0.49504950495049505, 'risk_score': 0.34115511551155114, 'liquidity_score': 0.15841584158415842}",0.02144885557327229,54.8535,432.0,23696.712,23.6967,1.0
22,ETR,Utilities,USD,"{'total_score': 0.6099638613861386, 'momentum_score': 0.5093168316831682, 'fey_score': 0.9603960396039604, 'trend_score': 0.5346534653465347, 'risk_score': 0.45722772277227725, 'liquidity_score': 0.3217821782178218}",0.02421288851939468,48.5202,48.0,2328.9696,2.329,1.0
23,EXC,Utilities,USD,"{'total_score': 0.5520128712871287, 'momentum_score': 0.5859207920792079, 'fey_score': 0.6237623762376238, 'trend_score': 0.45544554455445546, 'risk_score': 0.4300990099009901, 'liquidity_score': 0.7079207920792079}",0.021912488525750472,38.2614,633.0,24219.4662,24.2195,1.0
24,FE,Utilities,USD,"{'total_score': 0.597419306930693, 'momentum_score': 0.5789207920792079, 'fey_score': 0.7128712871287128, 'trend_score': 0.6336633663366337, 'risk_score': 0.49666666666666665, 'liquidity_score': 0.306930693069307}",0.023714924758287695,36.7228,113.0,4149.6764,4.1497,1.0
25,GILD,Health Care,USD,"{'total_score': 0.8091252475247526, 'momentum_score': 0.8286039603960396, 'fey_score': 0.8910891089108911, 'trend_score': 1.0, 'risk_score': 0.37825082508250824, 'liquidity_score': 0.7920792079207921}",0.01674116766057661,76.4045,3.0,229.2135,0.2292,1.0
26,GIS,Consumer Staples,USD,"{'total_score': 0.757969801980198, 'momentum_score': 0.8983861386138614, 'fey_score': 0.594059405940594, 'trend_score': 0.9108910891089109, 'risk_score': 0.5674587458745874, 'liquidity_score': 0.5544554455445545}",0.030088074848742603,72.2865,38.0,2746.887,2.7469,1.0
27,HCA,Health Care,USD,"{'total_score': 0.5458391089108912, 'momentum_score': 0.31331683168316826, 'fey_score': 0.7920792079207921, 'trend_score': 0.8514851485148515, 'risk_score': 0.37980198019801986, 'liquidity_score': 0.21782178217821782}",0.011293658263577316,237.0027,-2.0,-474.0054,0.474,1.0
28,HSY,,USD,,0.0,207.9204,-113.0,-23495.0052,23.495,1.0
29,HUM,Health Care,USD,"{'total_score': 0.6032222772277227, 'momentum_score': 0.7437326732673266, 'fey_score': 0.5148514851485149, 'trend_score': 0.6732673267326733, 'risk_score': 0.4263696369636964, 'liquidity_score': 0.3118811881188119}",0.01248094199329158,481.9433,-2.0,-963.8866,0.9639,1.0
30,IMB.L,Consumer Staples,GBp,"{'total_score': 0.629909900990099, 'momentum_score': 0.9336039603960395, 'fey_score': 0.09900990099009901, 'trend_score': 0.7821782178217822, 'risk_score': 0.5935973597359736, 'liquidity_score': 0.6584158415841584}",0.025004658760071928,2085.4746,13.0,327.0346,0.327,82.89999999999999
31,INCY,Health Care,USD,"{'total_score': 0.5961950495049504, 'momentum_score': 0.6387326732673266, 'fey_score': 0.40594059405940597, 'trend_score': 0.7623762376237624, 'risk_score': 0.7383828382838283, 'liquidity_score': 0.15841584158415842}",0.012335545470496284,79.55,171.0,13603.05,13.603,1.0
32,JNJ,Health Care,USD,"{'total_score': 0.6739717821782178, 'momentum_score': 0.7467227722772277, 'fey_score': 0.6732673267326733, 'trend_score': 0.504950495049505, 'risk_score': 0.6765346534653466, 'liquidity_score': 0.8366336633663366}",0.013944781278868687,161.7958,-7.0,-1132.5706,1.1326,1.0
