,date,initial_capital,investment_cost,investment_value,cash,net_capital,P&L,percentage_change
301,2022-05-30,1000000,1002833.3685,1094927.2478,29632.520600000025,1124559.7684,124559.76839999994,0.12456
302,2022-05-31,1000000,1002833.3685,1086495.2178,29632.520600000025,1116127.7384,116127.73839999991,0.116128
303,2022-06-01,1000000,1002833.3685,1076433.2914,29632.520600000025,1106065.812,106065.81199999992,0.106066
304,2022-06-02,1000000,1038912.0779,1116593.2205,-10159.261499999971,1106433.959,106433.95900000003,0.106434
305,2022-06-03,1000000,1038912.0779,1111797.9344,-10159.261499999971,1101638.6729,101638.67289999989,0.101639
306,2022-06-06,1000000,998027.6033,1075852.3127,28051.263700000032,1103903.5764,103903.5763999999,0.103904
307,2022-06-07,1000000,998027.6033,1084007.4042,28051.263700000032,1112058.6679,112058.6679,0.112059
308,2022-06-08,1000000,998027.6033,1071119.5883,28051.263700000032,1099170.852,99170.85199999996,0.099171
309,2022-06-09,1000000,998027.6033,1048202.3017,28051.263700000032,1076253.5654,76253.56539999996,0.076254
310,2022-06-10,1000000,998027.6033,1040803.5427,28051.263700000032,1068854.8064000001,68854.80640000012,0.068855
311,2022-06-13,1000000,998027.6033,1006197.4121,28051.263700000032,1034248.6758,34248.67579999997,0.034249
312,2022-06-14,1000000,998027.6033,991394.9411,28051.263700000032,1019446.2048000001,19446.204800000065,0.019446
313,2022-06-15,1000000,998027.6033,993287.464,28051.263700000032,1021338.7277,21338.727700000047,0.021339
314,2022-06-16,1000000,998027.6033,980000.4656,28051.263700000032,1008051.7293,8051.729300000006,0.008052
315,2022-06-17,1000000,998027.6033,978613.1275,28051.263700000032,1006664.3912,6664.391199999955,0.006664
316,2022-06-20,1000000,998027.6033,979974.7565,28051.263700000032,1008026.0202,8026.020200000028,0.008026
317,2022-06-21,1000000,998027.6033,998728.3798,28051.263700000032,1026779.6435,26779.643500000006,0.02678
318,2022-06-22,1000000,998027.6033,1003596.2479,28051.263700000032,1031647.5116,31647.51159999997,0.031648
319,2022-06-23,1000000,998027.6033,1017107.3383,28051.263700000032,1045158.602,45158.601999999955,0.045159
320,2022-06-24,1000000,998027.6033,1037549.1993,28051.263700000032,1065600.463,65600.46299999999,0.0656
321,2022-06-27,1000000,998027.6033,1045038.9974,28051.263700000032,1073090.2611,73090.2611,0.07309
322,2022-06-28,1000000,998027.6033,1039648.4496,28051.263700000032,1067699.7133000002,67699.71330000018,0.0677
323,2022-06-29,1000000,998027.6033,1043694.4579,28051.263700000032,1071745.7216,71745.72160000005,0.071746
324,2022-06-30,1000000,998027.6033,1040233.6869,28051.263700000032,1068284.9506,68284.9506000001,0.068285
325,2022-07-01,1000000,998027.6033,1056446.167,28051.263700000032,1084497.4307,84497.43069999991,0.084497
326,2022-07-04,1000000,1022110.4111,1081271.0497,3247.817900000031,1084518.8676000002,84518.86760000023,0.084519
